Industry_Name,Number_of_firms,Lease_Expense_Sales,Total_Debt_without_leases,Total_Debt_with_Leases,Lease_Debt_as_of_Total_Debt,Market_Debt_to_Capital_without_leases,Market_Debt_to_Capital_with_leases,Book_Debt_to_Capital_without_leases,Book_Debt_to_Capital_with_leases,Operating_income_before_lease_adj_,Operating_income_after_lease_adj_,ROIC_without_leases_,ROIC_with_leases_,Pre_tax_Operating_Margin_before_lease_adj_,Pre_tax_Operating_Margin_after_lease_adj_,Lease_Debt_My_Estimate_,Lease_Debt_Accounting_
Entertainment,65,0.009248225529506158,1795.3980000000006,1797.8640041970543,0.0013716299960936586,0.24017269337508432,0.24042326296270733,0.4663396865281603,0.4666812899959292,188.43799999999996,188.84979916058916,0.07030242432592941,0.07038336499245801,0.08903679161748738,0.08923136636382112,2.466004197053735,0
Environmental & Waste Services,14,0.021353551373132884,85.392,85.50923118323998,0.001370976929833016,0.04727239310400569,0.047334219526477324,0.18882928145275063,0.18903951160196134,59.12899999999999,59.231553763352,0.19514267144627104,0.1953849731626765,0.09568883206835725,0.09585479546769375,0.11723118323997994,0
Farming/Agriculture,59,0.0025827484024551362,956.3309999999999,956.3309999999999,0,0.08734160428987446,0.08734160428987446,0.22399259300204521,0.22399259300204521,409.39400000000006,409.39400000000006,0.09398016936614294,0.09398016936614294,0.07573681680930583,0.07573681680930583,0,0
Financial Svcs. (Non-bank & Insurance),274,0.0025570938122068698,434091.6149999999,434092.6074263287,2.2862087763038526e-06,0.6093295008120923,0.6093300450378566,0.7914619753947714,0.7914623527335198,4310.839999999999,4311.659514734223,0.008571343865193204,0.008572953440389774,0.09055096964236958,0.09056818388688345,0.9924263288266957,0
Food Processing,192,0.001797976107858049,6729.857000000001,6730.485159235198,9.333045394730458e-05,0.05913982954607467,0.05914502312418847,0.32054203714746776,0.3205623653278058,3180.9479999999985,3181.123368152959,0.17751552872870943,0.17751792104861602,0.07920327522973054,0.07920764176828618,0.6281592351970176,0
Food Wholesalers,34,0.003066645486956828,50.79599999999999,50.822594179417,0.0005232747333425362,0.1302595137962868,0.13031882361585895,0.23442973246138296,0.2345236834880205,14.606,14.612681164116598,0.07370068486100283,0.0737226298416071,0.01611202301528469,0.016119393073481012,0.026594179417010366,0
Furn/Home Furnishings,43,0.005628903894791905,678.6729999999999,678.69159199134,2.7393873092776015e-05,0.042904617161733064,0.04290574208805391,0.18273838453056823,0.18274247576198457,313.64899999999994,313.6652816017319,0.10154935848855277,0.1015538224246609,0.05130477966109457,0.051307442905643055,0.018591991340144887,0
Green & Renewable Energy,16,0.001146336741910958,11037.187000000002,11037.769119466162,5.2738869590383956e-05,0.21270171366995558,0.21271054567167,0.62818913562537,0.6282014539552417,1286.701,1287.2125761067682,0.07448202046988679,0.07450878276817124,0.4874397330315834,0.4876335329283026,0.5821194661602931,0
Healthcare Products,11,0.002830209409127864,25.071000000000005,25.071000000000005,0,0.013298776635612674,0.013298776635612674,0.10078145727310002,0.10078145727310002,36.65000000000001,36.65000000000001,0.14855623351598335,0.14855623351598335,0.16106704168406252,0.16106704168406252,0,0
Healthcare Support Services,37,0.018784028009027055,169.325,170.67075959306948,0.007885121014743148,0.027851196890074415,0.028066339724753454,0.17701747122976044,0.1781736967994874,131.647,131.9418480813861,0.21513014437322617,0.2150439100680745,0.13572233453920882,0.13602631009459656,1.345759593069488,0
Heathcare Information and Technology,14,0.003934586442705494,506.54900000000004,506.54900000000004,0,0.02872037615347365,0.02872037615347365,0.14421369006422513,0.14421369006422513,292.51800000000003,292.51800000000003,0.10689004422830373,0.10689004422830373,0.1546958813235653,0.1546958813235653,0,0
Homebuilding,1,0,0.014,0.014,0,0.0025954764553207266,0.0025954764553207266,0.005046863734679164,0.005046863734679164,0.022,0.022,0.006734006734006733,0.006734006734006733,0.026347305389221556,0.026347305389221556,0,0
Hospitals/Healthcare Facilities,32,0.00801154647379829,1465.9670000000003,1465.9670000000003,0,0.04030409214789604,0.04030409214789604,0.2417411626032845,0.2417411626032845,823.88,823.88,0.1888457711768048,0.1888457711768048,0.13891514066785088,0.13891514066785088,0,0
Hotel/Gaming,60,0.02334460667664066,2451.7470000000008,2451.7677668056695,8.47013569142245e-06,0.09488596622167707,0.0948866936646958,0.35539966801781764,0.3554016084580994,646.819,646.8338466388661,0.11630613303594552,0.11630829204932182,0.16008370240848604,0.16008737685979005,0.020766805668699817,0
Household Products,37,0.002332060124482056,904.82,919.1184555545738,0.015556705959022839,0.006944349521586108,0.007053313873566868,0.07824541137731279,0.07938373162660596,2772.298,2778.431308889085,0.325875506140577,0.3259200154734652,0.20035842379389351,0.20080168786639155,14.298455554573707,0
Information Services,20,0.012951036915157347,638.9409999999999,638.9847221780251,6.842444976798092e-05,0.0786005739232849,0.07860552970706361,0.243864932915684,0.24387755068310923,393.14700000000005,393.18525556439494,0.36236161969012026,0.3623778201582811,0.14671684272946536,0.14673111915946446,0.04372217802517753,0
Insurance (General),2,0.0031004260499087038,2150.1,2150.1,0,0.33129429892141754,0.33129429892141754,1.3781808858406512,1.3781808858406512,-211.7,-211.7,-0.6340791325965196,-0.6340791325965196,-0.0858997768310002,-0.0858997768310002,0,0
Insurance (Life),7,0.0007270775821957416,494.30000000000007,538.8541810392925,0.08268318704210553,0.004204217996740732,0.0045814328792248196,0.03465586022673894,0.03766195172325242,3962.5,3967.4891637921414,0.5925035244182766,0.5889021901148607,0.02945251399969971,0.02948959751173374,44.554181039292416,0
Insurance (Prop/Cas.),2,0.002847982865199002,4.21,53.955791532745856,0.9219731583875487,0.00032939751551337113,0.0042052247686632325,0.0006391076175252113,0.008129476868580824,526.6,528.4508416934509,0.08779734859578754,0.08720254603943159,0.07138596681487908,0.07163686716373643,49.745791532745855,0
Investments & Asset Management,102,0.0013534123083703737,4591.333,4591.333930406216,2.0264398757745643e-07,0.11240216384055257,0.1124021840579248,0.1656214741254966,0.1656215021290769,1398.0820000000003,1398.082813918757,0.054174960082157136,0.05417498937564315,0.26583048425274936,0.26583063901078013,0.0009304062159571913,0
Machinery,161,0.0019179833148927968,2305.998999999999,2306.7050885381896,0.00030610264905520893,0.041575067612249265,0.04158726833576545,0.24441512262521872,0.2444716656290689,1605.4209999999998,1605.6057822923617,0.19182551904061618,0.19182757102084158,0.12223296778129127,0.12224703666913365,0.7060885381906701,0
Metals & Mining,42,0.000231561834698364,18679.455,18679.455,0,0.261857228638114,0.261857228638114,0.4694003130498904,0.4694003130498904,6288.538,6288.538,0.15445953321967665,0.15445953321967665,0.1239728756044935,0.1239728756044935,0,0
Office Equipment & Services,17,0.005516184033492246,76.29600000000002,76.35417930736446,0.0007619662458847106,0.040148752876469566,0.040178138132167765,0.26019609514877656,0.26034285187335726,59.026999999999994,59.0373641385271,0.47119342003337944,0.471015779120909,0.11662027039575457,0.11664074693424459,0.05817930736444055,0
Oil/Gas (Integrated),1,0.01549217033661653,17271.5,17271.5,0,0.3575287737020783,0.3575287737020783,0.2990145668214413,0.2990145668214413,9154.3,9154.3,0.14429269656172802,0.14429269656172802,0.12858824454845288,0.12858824454845288,0,0
Oil/Gas (Production and Exploration),8,0.008805620442836275,4588.271,4588.5184547126455,5.392910916411978e-05,0.44802079365496283,0.4480341306215548,0.6163071306338133,0.6163198836571313,1557.09,1557.2495090574707,0.20871257537963026,0.20872608644137242,0.394326983271575,0.39436737831966917,0.24745471264577645,0
Oil/Gas Distribution,11,0.0038039291673496686,1425.632,1425.632,0,0.1462670623121045,0.1462670623121045,0.2845880163905922,0.2845880163905922,1027.9209999999998,1027.9209999999998,0.3004497768732484,0.3004497768732484,0.12174669718937753,0.12174669718937753,0,0
Oilfield Svcs/Equip.,23,0.010103470484087322,68042.967,68042.967,0,0.21860483654576282,0.21860483654576282,0.3223116905007442,0.3223116905007442,28837.415,28837.415,0.11602837430685346,0.11602837430685346,0.08891338858005435,0.08891338858005435,0,0
Packaging & Container,86,0.0025573333960499014,2140.7420000000006,2141.81699808799,0.000501909401666541,0.25513717629815336,0.25523259593680714,0.42300850821834063,0.42313104589211153,450.622,450.70300038240197,0.08446400155622447,0.0844590000144281,0.07359756607451773,0.07361079541306731,1.0749980879895702,0
Paper/Forest Products,49,0.0014589527735920987,1504.0880000000002,1504.2564199270482,0.00011196224580926351,0.1539798545937827,0.153994441303834,0.289235344183383,0.2892583630188578,928.211,928.2513160145903,0.17988769618902606,0.17988848501779667,0.16223984820039483,0.1622468949430936,0.16841992704803488,0
Power,32,0.0014898311056010167,79121.1,79121.60407414954,6.370878793860724e-06,0.3025292554761412,0.30253059977133795,0.5338825661594077,0.5338841515698651,14497.320000000002,14497.757185170098,0.08733376814643509,0.08733607726068632,0.18169592741647936,0.18170140668885063,0.5040741495322436,0
Precious Metals,1,0.2558139534883721,11.3,11.3,0,0.046868519286603065,0.046868519286603065,0.2545045045045045,0.2545045045045045,-0.773,-0.773,-0.14712599923867528,-0.14712599923867528,-17.976744186046513,-17.976744186046513,0,0
Publishing & Newspapers,22,0.002875296704473681,305.01,305.06861559162,0.0001921390422490763,0.12397495381576294,0.1239958246210256,0.18122133231931933,0.1812498464271696,97.88,97.931276881676,0.05709008548385759,0.057117768847004445,0.0770840979002695,0.07712448032943924,0.0586155916200255,0
R.E.I.T.,4,0.00029681236877266657,4159,4159,0,0.33211157160082727,0.33211157160082727,0.36504551000166774,0.36504551000166774,541,541,0.043739452527548954,0.043739452527548954,0.5163199083794617,0.5163199083794617,0,0
Real Estate (Development),150,-0.0058890401701748,8697.5,8697.551656825663,5.9392375809618535e-06,0.1594977435768484,0.15949853978440193,0.48101821116420196,0.48101969383821064,946.1380000000001,946.1406686348679,0.05416774331912651,0.05416771049943945,0.15748126645738808,0.15748171064206165,0.05165682566257601,0
Real Estate (General/Diversified),17,0.002395830717213126,1801.829,1802.2324231097114,0.0002238463277757006,0.054310143424034556,0.054321642729214005,0.1893862179546134,0.18942058887326102,428.5950000000001,428.63731537805785,0.04406640888882589,0.04406863878410857,0.25032692984981963,0.25035164474074145,0.4034231097114116,0
Real Estate (Operations & Services),32,0.005518480492813143,240.918,240.94243772687076,0.00010142558156757906,0.1173746294863575,0.11738513789681362,0.26198727896135077,0.26200689105996194,125.53899999999999,125.55711245462584,0.14362417534073738,0.14364026177556388,0.48822024142866033,0.488290680630584,0.02443772687075807,0
Recreation,12,0.006902590694842553,64.481,64.58738355589075,0.0016471259560886116,0.05574975251055884,0.055836595116225775,0.1949085171403785,0.19516732600953418,33.704,33.74072328882185,0.10010363558819528,0.10017792642955388,0.23056978868084585,0.23082101348927567,0.10638355589075843,0
Restaurant/Dining,16,0.020943695946343474,1319.855,1319.855,0,0.05221160619041338,0.05221160619041338,0.2694463657082849,0.2694463657082849,-37.76300000000002,-37.76300000000002,-0.008478575569400588,-0.008478575569400588,-0.011108725069129854,-0.011108725069129854,0,0
Retail (Automotive),4,0.003006302175567465,131.10899999999998,131.10899999999998,0,0.1340652733424749,0.1340652733424749,0.2678881199467938,0.2678881199467938,23.262999999999998,23.262999999999998,0.09864509921849722,0.09864509921849722,0.0338507296758112,0.0338507296758112,0,0
Retail (Building Supply),4,0.004512601770510672,35.245999999999995,35.245999999999995,0,0.11523346825080263,0.11523346825080263,0.27612302774861724,0.27612302774861724,9.907999999999998,9.907999999999998,0.08877503134634765,0.08877503134634765,0.01677076456947477,0.01677076456947477,0,0
Retail (Distributors),253,0.0009244378842426188,8098.675999999998,8098.787455932809,1.3762051840238787e-05,0.14158116810867336,0.14158284071235258,0.51467335300639,0.51467679057924,1058.227,1058.2777088134378,0.08162454848699707,0.08162766354293068,0.0631464710126784,0.06314949690657246,0.11145593281162292,0
Retail (General),11,0.011034785648139742,824.334,824.3435973216507,1.164238029133352e-05,0.2108610850341615,0.21086302232876428,0.7909845110453076,0.7909864358616072,36.072,36.077080535669865,0.02748245938705974,0.027486099461350753,0.02046828754562127,0.02047117038729837,0.009597321650744561,0
Retail (Grocery and Food),8,0.000445344038245112,91.48000000000002,91.48353187962913,3.860672578486665e-05,0.002860978255032819,0.002861088396272175,0.04110069715732159,0.04110221875991629,381.286,381.28729362407415,0.17462567734030127,0.1746259294951408,0.06614859640293175,0.06614882083135759,0.003531879629107948,0
Retail (Special Lines),43,0.024478705450747856,3700.515999999999,3701.7973185911223,0.0003461341831677705,0.09801769375283395,0.0980483051110862,0.5553703578637731,0.5554558433612444,447.3370000000001,447.9327362817755,0.08184704253938609,0.08193231119411543,0.050168740540167116,0.05023555222565424,1.2813185911231812,0
Rubber& Tires,16,0.0013335352539616489,2289.796,2289.796,0,0.10544972188266537,0.10544972188266537,0.2858577445137888,0.2858577445137888,1081.389,1081.389,0.1152134135953091,0.1152134135953091,0.0988328664756585,0.0988328664756585,0,0
Semiconductor,8,0.0034619375530610323,27.605000000000004,27.605000000000004,0,0.0392113692374344,0.0392113692374344,0.26041224470543844,0.26041224470543844,5.0600000000000005,5.0600000000000005,0.04500044348483032,0.04500044348483032,0.04773134609942458,0.04773134609942458,0,0
Semiconductor Equip,1,0.0005559065066329753,58.3,58.3,0,0.07804551539491299,0.07804551539491299,0.3352501437607821,0.3352501437607821,4.76,4.76,0.02698773290810378,0.02698773290810378,0.030069488313329118,0.030069488313329118,0,0
Shipbuilding & Marine,23,0.005654176678465373,7587.119999999999,7587.119999999999,0,0.1751107228337217,0.1751107228337217,0.46446463996693266,0.46446463996693266,1626.7230000000002,1626.7230000000002,0.10505471089292259,0.10505471089292259,0.3311650914136684,0.3311650914136684,0,0
Shoe,12,0.012919635017255855,277.04999999999995,277.04999999999995,0,0.041156438735807294,0.041156438735807294,0.30925625572774285,0.30925625572774285,119.071,119.071,0.11491153356750893,0.11491153356750893,0.10392878402510959,0.10392878402510959,0,0
Software (Entertainment),5,0.007905099698499538,67.58,67.58,0,0.007475423907861362,0.007475423907861362,0.021841301196003537,0.021841301196003537,102.41,102.41,0.03622768814750368,0.03622768814750368,0.20023775912029126,0.20023775912029126,0,0
Software (Internet),6,0.014038405586267092,5.216,5.216,0,0.032551985820914155,0.032551985820914155,0.2691712251006296,0.2691712251006296,3.242,3.242,0.24757464461570444,0.24757464461570444,0.23581611870817576,0.23581611870817576,0,0
Software (System & Application),73,0.0036625662726951992,433.64199999999994,434.32590034683676,0.0015746248296283599,0.013862831435014438,0.013862324707849262,0.09786310449070029,0.09785983200541622,786.868,787.0092199306328,0.2973755377857614,0.2973373168262003,0.15764762309846977,0.15767591626377625,0.6839003468368219,0.728
Steel,168,0.004977572408670779,33178.794,33180.77563997203,5.972253311770504e-05,0.21236595583934575,0.21237594589771375,0.39594341111417997,0.39595769560071065,8886.567,8888.152672005592,0.10389371005499476,0.10390933894913232,0.08656014149683326,0.08657558683057932,1.9816399720293703,0
Telecom (Wireless),3,0.00038201290061956345,60812.5,60812.5,0,0.4277891854893909,0.4277891854893909,1.1489035705041857,1.1489035705041857,3880.82,3880.82,0.06367019732487651,0.06367019732487651,0.17040497758418557,0.17040497758418557,0,0
Telecom. Equipment,21,0.0020590006454660518,868.78,868.78,0,0.09880898763949356,0.09880898763949356,0.3589170931177467,0.3589170931177467,89.481,89.481,0.036499937363679374,0.036499937363679374,0.046094930387027215,0.046094930387027215,0,0
Telecom. Services,14,0.005018359853121176,10354.671,10354.671,0,0.363673097686049,0.363673097686049,1.262053850398172,1.262053850398172,1026.711,1026.711,0.11579165177214416,0.11579165177214416,0.14836885602435843,0.14836885602435843,0,0
Tobacco,6,0.0036587270936541127,76.661,76.661,0,0.0010619555427655875,0.0010619555427655875,0.008461196988797945,0.008461196988797945,3092.666,3092.666,0.3195440703698229,0.3195440703698229,0.33999041152077436,0.33999041152077436,0,0
Transportation,48,0.041590353939348006,2485.5179999999996,2486.110871962282,0.00023847366139972793,0.19002413759253428,0.1900608493488825,0.4787404565596501,0.47879997459097995,146.97600000000003,147.48042560754354,0.02859528351978528,0.028689531708858757,0.020773834376387804,0.020845130737877558,0.5928719622825156,0
Transportation (Railroads),1,0.051510302060412086,98.8,98.8,0,0.015430749047291808,0.015430749047291808,0.06553897180762852,0.06553897180762852,148.2,148.2,0.10808287591798861,0.10808287591798861,0.14822964592918583,0.14822964592918583,0,0
Trucking,12,0.3186536774840245,203.22199999999998,203.22199999999998,0,0.1640343563115314,0.1640343563115314,0.5257164439339613,0.5257164439339613,48.028000000000006,48.028000000000006,0.12668938083357822,0.12668938083357822,0.0752224032076181,0.0752224032076181,0,0
Utility (Water),1,0.00368389780154486,34.1,34.1,0,0.06670579029733958,0.06670579029733958,0.1444303261329945,0.1444303261329945,42.9,42.9,0.08111148335702471,0.08098608474965403,0.12745098039215685,0.12745098039215685,0,0
Total Market,4446,0.007855503068417992,1304819.7030000014,1308383.0042385163,0.0027234389524868545,0.2292253981100503,0.2297074956141206,0.5102769833660618,0.5109583303228855,181722.65999999968,181786.82675229694,0.08111148335702471,0.08098608474965403,0.09766750568590707,0.09770199234070752,3563.3012385149486,0.728
Total Market (without financials),3850,0.008201016826039855,541990.6190000016,542031.4274193754,7.528792116004712e-05,0.138522448433981,0.1385312792917321,0.4003719084677132,0.40038967390567176,171697.8169999997,171712.17731612513,0.13144492038552058,0.13145098393822893,0.1126205077629474,0.11262992702128126,40.80841937381774,0.728
