Industry_Name,Number_of_firms,EV_EBITDAR_D,EV_EBITDA,EV_EBIT,EV_EBIT_1_t_,EV_EBITDAR_D,EV_EBITDA,EV_EBIT,EV_EBIT_1_t_
Power,32,12.24356115823148,12.263835082818767,17.56412601078902,22.17545672565737,12.975508010967626,12.998278027471462,17.566173223997307,22.17804141947479
Publishing & Newspapers,22,12.61097341693032,12.693545634849796,21.14206698329109,31.73425090781711,18.71273288783512,18.87210321761086,24.165728161096126,36.27276753216252
R.E.I.T.,4,15.592475697512937,15.592475697512937,22.829574861367835,30.62833559517569,16.159623184613373,16.159623184613373,22.829574861367835,30.62833559517569
Real Estate (Development),150,37.79650340232219,37.80483274801586,50.405409119838716,61.31569856942014,55.023983232733926,55.039820898911586,56.18584785444936,68.3473176999727
Real Estate (General/Diversified),17,53.49699694649501,53.5044917405705,71.27872988883907,91.03189614539052,64.24534914501754,64.2555135431815,75.80021444108954,96.80640016398557
Real Estate (Operations & Services),32,11.747646620369224,11.747646620369224,13.539857714880394,17.81852518588418,16.105507209621646,16.105507209621646,16.025579104122976,21.089747831793733
Recreation,12,21.542865102670937,21.543697291225143,33.05807566743594,43.06836280781842,24.507848997782254,24.50891363066661,33.44298146476669,43.5698215948646
Reinsurance,1,4.471061479346782,4.471061479346782,4.4764366434239005,5.131798638851215,4.2544561243144425,4.2544561243144425,4.4764366434239005,5.131798638851215
Retail (Automotive),4,30.015113350125944,30.015113350125944,40.97837768129648,49.345740353359105,29.767258014316837,29.767258014316837,41.113441946438556,49.5083833503697
Retail (Building Supply),4,14.701459585428674,14.709578450021475,24.194792087202263,39.51469980888513,28.93403542364767,28.95898811805289,30.502220427937022,49.81593060896383
Retail (Distributors),253,36.3426584948975,36.34590897727739,50.6872458988826,76.32728711338319,43.559736991438896,43.5642160719883,52.84459361677021,79.57592482779174
Retail (General),11,44.12624920909143,44.42911628742184,98.86278336173098,145.44875591187548,57.311110087417326,57.781104009907125,107.6099989156056,158.31782126429363
Retail (Grocery and Food),8,72.03231010185472,72.03231010185472,83.55743048518954,114.31958720631914,74.31867820176724,74.31867820176724,83.56208314482355,114.32595276980861
Retail (Special Lines),43,59.55797140901374,59.70270370452403,81.66770293355172,112.74261776541042,63.499506188063364,63.66053712638506,83.44747836219246,115.19960545640465
Rubber& Tires,16,13.182957039149759,13.795731295470773,19.83229901543293,27.384395353856743,17.334974146112163,18.407446537994264,19.8813849595289,27.45217311872381
Shipbuilding & Marine,23,18.66657747786557,18.66657747786557,25.731835106530113,30.42889598225252,19.479503214812556,19.479503214812556,25.740565541890035,30.4392200616797
Shoe,12,43.36143132074241,43.68489648373316,55.820955564327164,75.2991459564134,44.107684462869024,44.44171987909602,55.93742388994801,75.45625479415295
Software (Entertainment),5,78.88814739718782,79.29006734006735,87.38089053803341,157.9318929181148,112.98478823455153,113.81091047812818,87.39468801874817,157.9568304328662
Software (Internet),6,30.980942828485453,30.980942828485453,47.63726095003084,65.37557920022033,38.90911373336681,38.90911373336681,47.80228254164096,65.60204860498669
