Industry_Name,Number_of_firms,PBV,ROE,EV_Invested_Capital,ROIC
Publishing & Newspapers,22,1.563959015144369,0.09002085520158236,1.5804961667004533,0.0573359896467441
R.E.I.T.,4,1.1561769950650391,0.013754185267857145,1.1818834269528522,0.043739452527548954
Real Estate (Development),150,4.884203387576389,0.055886195608896655,3.2168903254932983,0.05416521615067431
Real Estate (General/Diversified),17,4.068198816008265,0.042325557449792245,3.783415338190698,0.044066942689046436
Real Estate (Operations & Services),32,2.6694299510359367,0.14066570292345448,2.3295406365369535,0.14364026177556388
Recreation,12,4.100433271008387,0.38580989259050763,3.7289072229004177,0.1001805993535995
Reinsurance,1,0.7276721485645987,0.10186804908257466,0.6024203594945722,0.14469692830407774
Restaurant/Dining,16,6.6952154523309915,-0.011631127187838944,6.228922195108651,-0.007632929691921924
Retail (Automotive),4,2.363441508422921,0.06596241639239835,3.157237645660713,0.09864509921849722
Retail (Building Supply),4,2.928787878787879,0.02962755387985938,2.469997090428818,0.08830907441400519
Retail (Distributors),253,6.4297086156417915,0.09557932795510399,3.8088783813528226,0.08163271630041682
Retail (General),11,14.162715537029216,-0.023050464510261093,3.9503917549702567,0.02766604432840289
Retail (Grocery and Food),8,14.93885599452366,0.15173308137753716,15.154542427134887,0.1746259294951408
Retail (Special Lines),43,11.49417545332971,0.06127387015076458,6.385915690295245,0.08184287703592659
Rubber& Tires,16,3.3956627324897197,0.13379503621842315,2.696883225210526,0.11291008598815012
Semiconductor,8,8.627551020408164,0.021819810596365494,7.1386259299656505,0.044668750197046234
Semiconductor Equip,1,5.957612456747405,0.03733075435203095,4.721005520284547,0.027018167436421704
Shipbuilding & Marine,23,4.085520767199727,0.1301238459500404,2.984161755811086,0.10505471089292259
Shoe,12,10.430653077120729,0.12005714775182753,8.043168120843783,0.11430601197328528
Software (Entertainment),5,2.9646582024861243,0.018253957469936813,3.0371036678952725,0.036300069765475756
Software (Internet),6,10.946194040389774,0.22665696881534683,10.876201838725525,0.24757464461570444
Software (System & Application),73,7.716705557729814,0.16137661366614622,10.282017779437714,0.2357976428869992
Steel,168,2.4310566392430966,0.09585435734350681,1.9411727283505018,0.10334262644402573
Telecom. Equipment,21,5.106229688634786,0.014688167028891972,3.7544412643576717,0.03356121711699101
Tobacco,6,8.027019334365654,0.2985833931718629,8.542193742242238,0.3172722893250045
Transportation,48,3.914798534365406,-0.007996285845659635,2.9370162043283514,0.028665058139792237
Transportation (Railroads),1,4.475047916518776,0.10515463917525775,5.444615943344833,0.10808287591798861
Trucking,12,5.648941856659758,0.27036454070389726,3.2489213793685447,0.12668938083357822
Utility (Water),1,2.361881188118812,0.1604009967477059,2.229592078457384,0.0801573172339537
Total Market,4446,3.503645222986251,0.1604009967477059,2.4343244368204244,0.0801573172339537
Total Market (without financials),3850,4.152459768346949,0.15260675601052445,3.119937106367408,0.1289365251388455
