Industry_name,Number_of_firms,_Dividends_,_Net_Income_,Payout,Dividends_Buybacks,Cash_Return_as_of_Net_Income,Dividends_Buybacks_Stock_Issuances,FCFE_before_debt_cash_flows_,FCFE_after_debt_cash_flows_,Net_Cash_Returned_FCFE_pre_debt_,Net_Cash_Returned_FCFE_post_debt_,Net_Cash_Returned_Net_Income,Cash_Firm_Value
Machinery,219,6740.486090000004,17373.03899999999,0.3879854347877771,7339.498000000004,0.42246483185814576,6643.787000000005,11465.96099999999,8991.227999999977,0.579435687946262,0.7389187550354659,0.38241939133389435,0.05386974548730964
Metals & Mining,120,17996.339500000002,24495.405,0.7346822597952556,22854.376000000004,0.9330066598204849,21974.572000000004,5443.600999999989,6767.771999999981,4.036771247562055,3.2469433071918004,0.897089556184109,0.06578768325012078
Office Equipment & Services,22,186.41422000000003,406.704,0.4583535445926276,83.276,0.20475825170148312,52.744,654.3539999999999,499.40999999999985,0.08060468798234595,0.10561262289501615,0.12968645501396592,0.08551755647363586
Oil/Gas (Integrated),12,37315.29000000001,105872.91999999998,0.35245358303143065,83183.99,0.7856965690565635,82535.61,103198.83399999994,73144.13399999995,0.7997726989822389,1.1283968445097738,0.7795724345753382,0.1429385130988085
Oil/Gas Distribution,29,2285.25,4668.17,0.48953872716717683,2929.387,0.6275236334580789,2854.018,4803.868,3664.6039999999985,0.594108331036573,0.778806659600874,0.6113783345507983,0.07135376722718012
Power,73,36515.25809000001,67433.17999999998,0.5415028342130688,35619.644000000015,0.5282213296184464,12984.71300000001,45459.59299999998,18858.636000000028,0.28563196771251376,0.6885287461935207,0.19255673542312574,0.0713269954847585
Publishing & Newspapers,58,546.9436000000001,2148.8559999999998,0.2545278045620554,734.214,0.3416766875025596,500.8610000000001,3184.615,2615.5189999999993,0.15727521223130586,0.19149583696390668,0.23308262629045415,0.050589920496353295
Real Estate (Development),66,677.24422,342.97,1.974645654138846,760.9640000000002,2.2187479954514977,552.4910000000002,185.28100000000006,243.79900000000043,2.981908560510792,2.266174184471631,1.610901828148235,0.12125979161903637
Real Estate (General/Diversified),48,397.19034000000005,95.016,4.180246905784289,478.9270000000001,5.040487917824367,414.05300000000005,329.288,272.3800000000001,1.257419037438352,1.5201299654893894,4.35771870000842,0.052464910865221905
Recreation,60,609.3025,987.528,0.6169976952552232,579.0060000000001,0.5863185651444821,422.6240000000001,1124.6509999999998,995.2539999999995,0.3757823538146502,0.42463933829957007,0.42796153628049033,0.06674124492946719
