Industry_Name,Number_of_firms,Book_Debt_to_Capital,Market_Debt_to_Capital_Unadjusted_,Market_D_E_unadjusted_,Market_Debt_to_Capital_adjusted_for_leases_,Market_D_E_adjusted_for_leases_,Interest_Coverage_Ratio,Debt_to_EBITDA,Effective_tax_rate,Institutional_Holdings,Std_dev_in_Stock_Prices,EBITDA_EV,Net_PP_E_Total_Assets,Capital_Spending_Total_Assets
Food Wholesalers,14,0.8596985939633726,0.624875927281185,1.6657846635973659,0.624875927281185,1.6657846635973659,1.2811518669758326,2.8301369658963105,0.18696210183783005,0.25253899999999996,0.28873718799518366,0.24475776621515327,0.16049263465264263,0.056647889765981396
Furn/Home Furnishings,52,0.5464583233769141,0.4011418618031095,0.6698445528533896,0.40216438231881746,0.6727006060272679,3.429449473374921,4.967806252316558,0.14498121846848683,0.1959460869565217,0.3017099495022962,0.09727276421872735,0.21474106658714448,0.03432371669248646
Green & Renewable Energy,66,0.5457026226118644,0.4235923231359992,0.7348832087743737,0.4241350379690234,0.7365182220379795,2.055179825032362,6.634540068500039,0.0909004452601063,0.2227754716981132,0.3326083306201734,0.07159676517718655,0.5755713294937856,0.09797875211425713
Healthcare Products,182,0.33526712003630516,0.16012311901648185,0.19065070445679302,0.16141830397712684,0.19248965812476307,7.139915365203442,3.262009560784555,0.07493113162361455,0.2498530065359477,0.45248663574391795,0.053774084876664914,0.12812574127735432,0.022340005419432298
Healthcare Support Services,45,0.3992178836428866,0.4110405928877282,0.6979098863588957,0.41105399144909743,0.6979485139231912,3.453627715314164,3.6994199770809817,0.13951494494110495,0.2446243243243243,0.3130891025672597,0.10579999841008514,0.17449793457237242,0.023949631801796684
Heathcare Information and Technology,95,0.32145118650473387,0.12329603083095524,0.1406358761530615,0.12442016916495094,0.14210031430976455,5.76586111210478,2.542133404799053,0.08056030517272335,0.3327018518518519,0.3686474797787808,0.04863205185426681,0.21025248053248258,0.056838978488243
Homebuilding,43,0.17175274496283188,0.15983102403011,0.1902367602250503,0.15985537624126894,0.1902712601148246,14.108665740113361,1.2446147998747996,0.1498686452512192,0.4044514285714284,0.2943040238943442,0.13376566152366176,0.01779883358615861,0.002495945090261379
Hospitals/Healthcare Facilities,29,0.7970075192817769,0.7118362052263403,2.470248581316252,0.7194311472351742,2.564187507435849,0.9802798598159049,6.7136201904682125,0.15839946050645295,0.21114999999999998,0.28128884047543545,0.11294422387712105,0.5147293636381147,0.03670699054186812
Hotel/Gaming,106,0.5368791047554877,0.26001126519573725,0.351371923607072,0.26019411008689136,0.35170591858555167,3.2602942253482126,4.872448071026838,0.09997261419443768,0.24279986666666672,0.35113806119976015,0.06913318571907986,0.2557264745736951,0.0204269835655893
Household Products,70,0.41637202642558085,0.12671123978466262,0.14509661128973866,0.12724109530005684,0.14579180414527268,11.911277684774646,2.4036082809262758,0.11830247115713513,0.2851018518518518,0.35397113083748566,0.05829518072120464,0.14123551599909825,0.023096052261575427
