Industry_Name,Number_of_firms,EV_EBITDAR_D,EV_EBITDA,EV_EBIT,EV_EBIT_1_t_,EV_EBITDAR_D,EV_EBITDA,EV_EBIT,EV_EBIT_1_t_
Advertising,89,10.720242822588064,10.922925147427737,15.371386329590399,20.740249012149096,11.554923301178256,11.788498362271751,15.516166038090267,20.935596857932737
Aerospace/Defense,61,9.5209673329712,15.18960448512863,23.149038895740812,28.641381412070004,10.098937124751787,16.362197388568987,23.938719715989123,29.618421956534664
Air Transport,34,7.536881569123564,7.554221467378315,11.364247455657205,13.562384232495342,10.82281129076249,10.857853809116362,11.606321307720314,13.851281373034618
Apparel,110,13.333534353705291,13.513286936547924,15.222124955542105,20.51053712128044,14.11105406955649,14.312329325306829,15.23784420373913,20.531717490289715
Auto & Truck,31,4.416081853119925,5.697157221605513,7.1886189907039295,9.22935308617802,4.854497641919596,6.446713710902646,7.194580956242099,9.237007558491904
Auto Parts,59,4.010876986233392,6.721943147267724,12.157102542492739,16.319892596296036,4.523662116623523,8.233571488558404,12.273011407677707,16.47549054606782
Beverage (Alcoholic),55,11.908288167990625,12.061971363437754,15.138236425238027,18.971987197814514,11.757714628152057,11.907442882769786,15.145084373815976,18.980569385930924
Beverage (Soft),15,11.832807193792588,12.049166224342045,14.71989435922429,19.471707334841255,12.714011802857362,12.964130173478683,14.720255182592267,19.47218463765671
Broadcasting,22,8.186501181679427,8.444833506382716,10.55192130444489,13.196976062124785,6.918280815569714,7.099114185485061,10.708894680246052,13.393298023127869
Brokerage & Investment Banking,74,14.524223254573323,32.28827989432438,34.12951547039436,43.135377534666816,53.35854406814124,112.6489150239745,131.06334968617443,165.64744596433806
Building Materials,89,11.254153583328888,12.336057926909527,15.710289573823559,19.74037123668045,11.99769326230953,13.222842806977246,15.853213314225204,19.919958486221947
Business & Consumer Services,194,13.148944379364,13.805064098721282,18.184735275495527,24.523193710299044,13.695830543395425,14.40628758788642,18.254224489747436,24.616904035803334
Cable TV,3,6.532305792903085,6.532305792903085,11.887930055480584,15.332145586776738,6.309045717503277,6.309045717503277,11.887930055480584,15.332145586776738
Chemical (Basic),61,17.065109470607077,18.25627097315437,25.480335030038628,28.678482842987705,15.492342391212945,16.31342434859134,29.986815121673324,33.75059087601993
Chemical (Diversified),7,5.70606762578233,7.081012700787601,12.67280443946277,13.431623992355224,4.458976139535618,5.250151580797703,12.760273643916612,13.524330659671575
Chemical (Specialty),102,13.500892599715545,15.235698845031994,24.654096617041592,31.73626114604223,11.339250925294502,12.525630358233146,24.892903546597154,32.04366803251566
Computer Services,226,13.53850015740775,14.817816842528302,17.957928003463138,23.808366819383302,14.56013836802546,16.044039289320477,18.02826063391628,23.90161282554156
Computers/Peripherals,43,15.552905924718818,29.65453913936971,64.39224614124362,90.43613724142544,15.35140607243614,27.85637208612297,67.3271860722736,94.55813400817532
Construction Supplies,123,6.95916787682269,8.370886772557807,11.437766231643685,15.025937250188273,7.966340320390735,9.865080220649528,11.472410094085898,15.071449327688219
Diversified,70,7.438289062823883,8.746508399822812,10.56154786139144,12.372820875327744,12.165453829585237,15.833290431878654,11.152953186609093,13.065650397066891
Drugs (Pharmaceutical),131,8.143718235132354,12.835135297894398,17.2853326883947,20.654813371543504,8.41434969620024,13.475806782980312,17.380344048912132,20.768345575698394
Education,21,9.551055051030554,13.544479463932117,16.697458800010402,21.5174870247133,10.626934631532777,15.771761039386321,16.791892819253658,21.639181158419266
Electrical Equipment,157,12.498956477550037,16.194832823547806,27.28972160874229,38.73459999025259,18.569923875809433,26.42694921061217,31.121843373130158,44.17385311953162
Electronics (Consumer & Office),21,9.800080484076384,15.421439411063282,19.323713873108794,21.59126629510975,10.05633366452526,16.040477362109897,19.374580577300748,21.648101982233612
Electronics (General),151,11.0498649696136,15.605810109835122,21.43403622115555,26.563602892872552,11.606554388970672,16.652518539786072,21.690933011824374,26.881979901354264
Engineering/Construction,162,8.925105787591793,8.999636927133302,13.776566467111559,18.593186388538562,9.887299132009671,9.977985015066075,13.906608434073421,18.768694163703458
Entertainment,200,10.2544507893811,16.538366438724786,57.089857844771885,100.56065009042393,16.616621529068784,29.192694232384067,81.59361219994972,143.72266801509102
Environmental & Waste Services,52,11.771452709818595,11.967081507319566,22.424193859490316,31.192119675196317,16.356117006888688,16.704443566427496,24.426258314325338,33.97699722593339
Farming/Agriculture,50,7.470531979650776,9.239838316011141,11.283037773984985,14.620636088380676,7.687627168335163,9.556847289049504,11.367361881937686,14.729903833517216
Financial Svcs. (Non-bank & Insurance),143,16.371885146637272,17.94139324774328,25.17646500468588,33.76090914014607,106.10337890079958,119.11523517507278,130.66543774208083,175.21856108658426
Food Processing,169,13.14700732013489,14.015247202011945,17.74092327929122,23.601276257853517,13.625010053552261,14.555459141606363,17.81797757522028,23.703783872392325
Food Wholesalers,14,4.033670075080443,4.085672195263272,6.97768560652352,7.429914654110938,4.146425573515034,4.201395428511845,6.97768560652352,7.429914654110938
Furn/Home Furnishings,52,8.409990912738662,10.242225463818283,15.571534370145438,18.607662624902797,8.706556390373967,10.68093752262253,15.600819733906187,18.642658030991512
Green & Renewable Energy,66,13.264566160064218,13.375623644281987,22.09946039727591,28.42255710112287,14.375019974256139,14.5010096003569,22.887287237451453,29.435796924546196
Healthcare Products,182,12.60325417130898,17.853060606641584,29.34937172104489,37.717728566766894,13.577138577284291,19.779400968552196,29.649541063753187,38.103484892317745
Healthcare Support Services,45,8.24787858311396,9.336577168080543,14.969695984629134,21.21933108189318,7.651280093274799,8.57389049673278,15.04819375797188,21.330600558805838
