Industry_Name,Number_of_firms,Lease_Expense_Sales,Total_Debt_without_leases,Total_Debt_with_Leases,Lease_Debt_as_of_Total_Debt,Market_Debt_to_Capital_without_leases,Market_Debt_to_Capital_with_leases,Book_Debt_to_Capital_without_leases,Book_Debt_to_Capital_with_leases,Operating_income_before_lease_adj_,Operating_income_after_lease_adj_,ROIC_without_leases_,ROIC_with_leases_,Pre_tax_Operating_Margin_before_lease_adj_,Pre_tax_Operating_Margin_after_lease_adj_,Lease_Debt_My_Estimate_,Lease_Debt_Accounting_
Retail (Automotive),28,0.0016826062331222048,6212.164,6213.391808478123,0.00019760680091789637,0.36726115249915736,0.36730707818852376,0.48381965062788196,0.48386900562816554,972.4069999999999,972.9054383043754,0.09019431108640327,0.0902287106310017,0.024405269522562924,0.02441777922391087,1.2278084781228245,0
Retail (Building Supply),29,0.0033660977291244485,12397.62,12456.36632733721,0.0047161688885370805,0.4058310790108391,0.4069714949326512,0.4170961507082744,0.41824593932703574,2074.7960000000003,2099.6097345325584,0.07924242166864905,0.07996664186358866,0.04334501848872919,0.04386340766149034,58.74632733720864,0
Retail (Distributors),116,0.0037451754405605836,104581.30599999997,106192.41548926792,0.015171606012020479,0.3415662363919983,0.3415120483352696,0.5797938561068737,0.5797351507833799,19607.538999999986,19754.4701021464,0.12201623752840227,0.12147062809114409,0.08710817636255708,0.08776093040572969,1611.109489267954,1636.7
Retail (General),32,0.00253067007026507,52231.959999999985,52474.14441318994,0.004615309423302964,0.2818485671255101,0.2827858583292211,0.45338566473149505,0.45453235636588113,3820.143,3828.9081173620084,0.0436993817849749,0.043665874680137697,0.027050114451689356,0.027112179517794162,242.1844131899561,0
Retail (Grocery and Food),32,0.0031990691354219876,88073.97499999999,88094.38466954467,0.00023167957437058575,0.3855102022637886,0.385565093136019,0.5748357120648053,0.5748923400418251,15905.664999999995,15908.785066091063,0.11194879919307088,0.11195148641764725,0.03760560882658779,0.03761298556845515,20.409669544678763,0
Retail (REITs),33,0.006443406547263016,58656.384000000005,58656.39427136887,1.7511081253342296e-07,0.5904405308196344,0.5904405731650234,0.48853619868287984,0.48853624243757404,4532.793,4532.801945726228,0.04286728141850712,0.042867361672044524,0.5673172777589831,0.5673183973920772,0.010271368861140218,0
Retail (Special Lines),111,0.018134373597796467,48285.106,48396.848273551834,0.002308875010212172,0.1749493070232763,0.17528321083487539,0.4749618954208699,0.47553836554864354,11008.945999999998,11014.175545289638,0.1604502288155353,0.16023471534916534,0.05756100772590781,0.05758835075191775,111.74227355183393,0
Rubber& Tires,8,0.0037689782658162536,14977.180000000002,14977.180000000002,0,0.3044267264631597,0.3044267264631597,0.351991949194567,0.351991949194567,5069.3,5069.3,0.1309786567343399,0.1309786567343399,0.11420866348400294,0.11420866348400294,0,0
Semiconductor,40,0.003205387554195429,24189.322999999997,24700.876936291683,0.020709950404233915,0.12101136629128331,0.12230811655175215,0.3351104454994911,0.3378197156268075,12634.898000000003,12670.110212741665,0.3452705426104396,0.3412344185283907,0.2211022688933283,0.22171845907784235,511.5539362916861,213.65300000000002
Semiconductor Equip,22,0.0008701021992057339,8019.449999999999,8199.797228722835,0.0219941083532045,0.021847420337398518,0.022327770932208505,0.2562453708112032,0.26050679830397555,11270.87,11288.290554255433,0.9169405970949984,0.9033221896149995,0.2888603468030024,0.28930681698176625,180.347228722836,0
Shipbuilding & Marine,62,0.03526561429818589,46101.025000000016,46562.85322486427,0.009918383279348608,0.27122566380333807,0.271757457299316,0.29178052336869326,0.2923364523549551,25012.934000000005,25234.716355027147,0.1797174650901103,0.18065493373161953,0.17170910965327507,0.1732316040043383,461.8282248642572,336.81399999999996
Shoe,10,0.006896946564885496,7318.91,7516.187784584573,0.026247053724387064,0.19745674527173096,0.20170555085480282,0.4574232983131567,0.4640315906825167,1502.3100000000002,1518.8644430830857,0.1540848728576231,0.15222651322663136,0.08191439476553981,0.08281703615502103,197.27778458457306,0
Software (Entertainment),56,0.0025054945456257603,4304.723,4377.544078825238,0.01663514461852786,0.07892874487978423,0.0801534960617632,0.23906904570815357,0.24212550032025726,1770.2650000000008,1783.490784234953,0.1011905176740697,0.1014879698489813,0.23088960446705828,0.2326145982339659,72.82107882523815,0.208
Software (Internet),28,0.01246555258909631,1888.7529999999997,1894.6677585407149,0.00312179194164932,0.23604986565019057,0.23661416520480105,0.7749913012365374,0.775536061297774,265.32800000000003,265.8650482918569,0.3093098648559299,0.3076209404031539,0.0786647672103638,0.07882399193922636,5.914758540715184,0
Software (System & Application),339,0.0018627615829531418,25843.866000000035,25939.846565470223,0.0037001207862945858,0.06916906343177204,0.06934893592278797,0.2510612168231348,0.2515862507436282,8654.367999999995,8694.978886905961,0.29329109944226156,0.29363051837096266,0.12188612261281692,0.1224580769763055,95.9805654701886,23.7
Steel,59,0.00221401879910385,34224.323,34536.86146229733,0.009049417030511682,0.30888561315747143,0.3108295981291293,0.21413135208976716,0.21566508738265217,7032.452999999998,7052.895307540532,0.04831168651472782,0.04833306438964429,0.03372608228093025,0.03382411904649756,312.5384622973361,0
Telecom (Wireless),12,5.52414350262182e-05,92855.581,92855.581,0,0.6414997923282203,0.6414997923282203,0.5218098607347058,0.5218098607347058,8680.029999999999,8680.029999999999,0.059618350055140996,0.059618350055140996,0.11954557797821608,0.11954557797821608,0,0
Telecom. Equipment,54,0.0015720620838778692,11131.490999999996,11156.594462647337,0.002250100846758241,0.19139412632847858,0.19174299211094134,0.2426118671223002,0.24302603200806439,4613.383000000001,4614.365307470533,0.20260564271853487,0.20240619192401474,0.07892615619443615,0.07894296159577616,25.103462647341075,0
Telecom. Services,64,0.005785243419511498,425437.28099999996,425586.4372698747,0.0003504723290327299,0.528217482125102,0.5283048355956849,0.5889156860189075,0.5890005454932222,51291.66400000002,51324.251746025075,0.09081690941877572,0.09084726873365684,0.14820924155515813,0.1483034051042753,149.15626987471478,0
Tobacco,6,0.00034416185365964737,66968.49999999999,66968.49999999999,0,0.4272144439354444,0.4272144439354444,0.3944542623366316,0.3944542623366316,21748.44,21748.44,0.12424781827646368,0.12424781827646368,0.35373267602105957,0.35373267602105957,0,0
Transportation,59,0.00782452418658206,101527.257,101576.3226889609,0.0004830425798259517,0.4007964739846569,0.4009106218900616,0.4999201284389456,0.5000389483522223,14089.578,14123.696862207817,0.10074452851446432,0.10094660248215108,0.06457545140142458,0.0647318252068269,49.06568896090903,0.834
Transportation (Railroads),7,0.0022085686737687684,4422.000000000001,6131.617538313909,0.278819989608162,0.37231937626821815,0.45130163200560985,0.3530087972793895,0.43070552425964953,433.727,680.7964923372185,0.04390095956453808,0.057107814703970146,0.052182593297799555,0.08190803541905758,1709.617538313908,0
Trucking,6,0.005961846745751843,1473.8400000000001,1473.8400000000001,0,0.36401177609610563,0.36401177609610563,0.5169935351253513,0.5169935351253513,322.457,322.457,0.12126201377301721,0.12126201377301721,0.05169236934915037,0.05169236934915037,0,0
