Industry_Name,Number_of_firms,PBV,ROE,EV_Invested_Capital,ROIC
Power,73,1.4712450466052491,0.3835439893289364,1.3308776956066026,0.20031799421410293
Precious Metals,46,1.2386447594772056,0.0032685810389441092,1.230297476856853,0.08055272287893245
Publishing & Newspapers,72,1.457406831181531,0.16379536973882236,1.5561472353897674,0.0842375569365738
R.E.I.T.,142,0.7557742702222063,-0.058285080441927185,0.8480461660361731,0.041018791151230326
Real Estate (Development),66,1.0632582607479102,0.025494396688857904,1.13059691983408,0.047602765791986294
Real Estate (General/Diversified),48,0.7206107708251263,0.006943781648263872,0.8873737880274685,0.021190057980240897
Real Estate (Operations & Services),237,0.9016032719027924,-0.09807585704594803,0.9669066100274082,0.03307275948121866
Recreation,60,3.3974229583018216,0.1386235930806118,2.67776543133098,0.13256346268040647
Reinsurance,4,2.0409255856226407,0.23217607473985513,2.131578350934299,0.2943058378256075
Restaurant/Dining,43,2.895951108711841,-0.0741410687093218,2.9425303925119883,0.07841475773483784
Retail (Automotive),28,1.6148476010422972,0.05767734494282702,1.4610700924800715,0.09017769769328493
Retail (Building Supply),29,1.0476202569197908,0.05387340298378058,1.263140256794439,0.08003588612392354
Retail (Distributors),116,2.6597962500129877,0.18865062460166085,1.979156108510854,0.12158807815191264
Retail (General),32,2.1134256172952237,0.2381915912079783,1.9303987387268975,0.04331996404180619
Retail (Grocery and Food),32,2.155091746434539,0.05002810728787756,1.7940476216353551,0.11176383572575059
Retail (REITs),33,0.6625560990861302,0.0021032480816423104,0.8281737897844602,0.042867361672044524
Retail (Special Lines),111,4.266152269758278,0.11198972157297436,3.7511449793705696,0.15672601232127278
Rubber& Tires,8,1.241116180556059,0.11518181121017769,1.156080114297368,0.12041192436499852
Semiconductor,40,3.6609647710841595,0.24336302518716021,2.8373694325892753,0.21497545219505287
Semiconductor Equip,22,15.425270433350672,0.6103817500875819,11.20875015593235,0.42433597998466904
Shipbuilding & Marine,62,1.107007906378617,0.20860561648537224,1.1354330704016353,0.18030286073950785
Shoe,10,3.4265227112248158,0.130723008544058,2.7622377499821553,0.14809247741057377
Software (Entertainment),56,3.6663686346003064,-0.07651168059901806,3.52812239528351,0.09633218794263798
Software (Internet),28,11.14701983131981,0.327709550349403,7.080856605630956,0.37317515577329063
Software (System & Application),339,4.511201460832083,0.09083725550666415,4.996066512803557,0.1405846486510382
Steel,59,0.6096527668738269,0.029976051539276957,0.6312190100319438,0.04736751810388123
Telecom (Wireless),12,0.6098240626909518,0.17805503721829263,1.0580127511242556,0.05958581809193186
Telecom. Equipment,54,1.3533241445659365,0.057387679789671076,0.8877281825282523,0.08593310185675858
Telecom. Services,64,1.2795324069077938,0.15798807427540237,1.3076568906626884,0.09004567325613903
Tobacco,6,0.8733650971917458,0.1449128846404985,1.00950950024482,0.1236923298204602
Transportation,59,1.4945543640938586,0.13057096427642642,1.3574519907542526,0.10118681374064228
Transportation (Railroads),7,0.9198356488907535,0.049529389469694575,0.9554683415448533,0.057107814703970146
Trucking,6,1.870104215839355,0.18266306846236358,1.6476758992590563,0.12126201377301721
Utility (General),16,1.3220588411157628,0.09069184562176492,1.431017719641714,0.12149143934220864
Utility (Water),12,3.62863502030881,0.1393761995325871,1.5519930042125063,0.09128323750237688
Total Market,6971,1.837467468509784,0.1393761995325871,1.5082778458216142,0.09128323750237688
Total Market (without financials),6149,2.1722627066281968,0.13568033193369816,1.9014301955114419,0.14468191338790143
