Industry_Name,Number_of_firms,PBV,ROE,EV_Invested_Capital,ROIC
Paper/Forest Products,47,1.0274318673147373,-0.0037612189943277896,0.9785939713476134,0.0072343785708197115
Power,101,0.880916147082895,0.08055323965685679,0.9496622851288109,0.05371568572178924
Precious Metals,19,2.2295370033007584,0.12004178469444941,1.7365090405173418,0.09967504638767649
Publishing & Newspapers,41,1.7520048563392823,0.08538715026499814,2.2226536075742294,0.10660981268681477
R.E.I.T.,9,0.30046929996089167,-0.007086614173228346,0.5262928719017735,0.024549780062181538
Real Estate (Development),206,0.33223938982257545,-0.06669599993611375,0.6656736014640403,0.01277637463864178
Real Estate (General/Diversified),56,0.3845416304007976,0.019423509604514815,0.5904560716090488,0.022291856666822533
Real Estate (Operations & Services),125,0.44488740823299594,0.008359683772333705,0.5487036588783284,0.03833672319469034
Recreation,62,2.125624183494118,0.025108551024359074,2.136888083140979,0.05149619018286703
Reinsurance,1,0.17894234385396476,0.035503538295739726,0.4788590541148253,0.04512515977579166
Restaurant/Dining,48,3.10977714381894,0.0869795497964892,2.3147933186989325,0.056355152253614336
Retail (Automotive),28,0.6784157477431616,0.021359648650128113,0.9242575387613366,0.04546235748509948
Retail (Building Supply),7,1.6655792941378462,0.11425677662459297,1.5899847241237126,0.10647381613795645
Retail (Distributors),136,0.7465091836614293,0.06561845102753036,0.8521582410515985,0.06515919204211572
Retail (General),58,1.194041849556806,0.016205372557336308,1.1613763160362895,0.030091157969681242
Retail (Grocery and Food),29,2.2918194531118328,-0.045570847403987626,1.8666069704301773,0.010317174590417215
Retail (REITs),2,0.587747621305044,-0.007647477236376212,0.690745587280348,0.02927486025300628
Retail (Special Lines),71,2.3170311357809976,-0.017982434883014892,2.201715840112992,0.033904344781251025
Rubber& Tires,15,1.4956039598545134,0.09680307301508627,1.3122230954723704,0.07393414305124534
Semiconductor,173,2.73256217631175,0.09625828549143729,2.4500098154005925,0.0928822041397873
Semiconductor Equip,59,2.954264696454902,0.20525490593826132,2.6326043462726965,0.19119221710258744
Shipbuilding & Marine,56,0.7199806407932485,0.13018990552079324,0.7280134318373465,0.13267116622572023
Shoe,21,1.4382175785980493,0.04453239763402739,1.3443034060854897,0.0495410135693459
Software (Entertainment),33,3.1135265373627137,0.22945288011990075,2.248186099053892,0.09065730953665188
Software (Internet),19,2.6160739269602713,0.025053752272757118,2.0447277713101655,0.03474669514024803
Software (System & Application),189,3.7509544167134785,-0.024194233033408372,3.1542818406137556,-0.01420065468834013
Steel,111,0.902891652036464,0.03221814554440128,0.8517249309850695,0.027700129112490753
Telecom (Wireless),8,0.899090478204629,0.09754124769047831,0.8448291612681833,0.10606150031681545
Telecom. Equipment,125,2.8170916953527847,0.06409204472189468,2.020736660087192,0.04328322426645349
Telecom. Services,16,0.828671909604706,0.05675850090263448,0.8686138010075366,0.06556592360235802
Tobacco,2,1.8652410600775824,0.07833807044997286,1.584930581213916,0.13888296980093676
Transportation,141,1.4446639318996808,0.0842117628913963,1.2655264133902897,0.05148663592615323
Transportation (Railroads),10,1.0240184802861405,0.052145500572758886,1.0253269253594839,0.043837176707404446
Trucking,7,2.1140729794248037,0.012829345253747045,1.7184804622914358,0.025888842975665367
Utility (General),4,0.5919973212790893,0.06139701132595495,0.6790501560511635,0.004575535585797549
Utility (Water),38,0.7902067267138654,0.07371922833889177,0.898272980705559,0.0387833310392573
Total Market,7504,1.1217155677750075,0.07371922833889177,1.0480418978110757,0.0387833310392573
Total Market (without financials),7161,1.4084499744108725,0.06398103928103295,1.2430260813341163,0.0650803131143393
