Industry_Name,Number_of_firms,Acc_Rec_Sales,Inventory_Sales,Acc_Pay_Sales,Non_cash_WC_Sales
Office Equipment & Services,10,0.19962274696101717,0.09582227190163474,0.23433701271482463,0.06700083834008662
Oil/Gas (Integrated),4,0.032385765689549276,0.07044757969687178,0.10908299321319312,-0.01061856408697974
Oil/Gas (Production and Exploration),15,0.15871054704215504,0.02099167648344869,0.187300796895261,-0.09436503909165354
Oil/Gas Distribution,21,0.12908118649726674,0.06672290565183638,0.085965539452847,0.08476955276564661
Oilfield Svcs/Equip.,56,0.3378118135509608,0.1295928463530052,0.3064541952147131,0.13517157007703187
Packaging & Container,22,0.2572060652570855,0.20164280610759752,0.2346039323612692,0.193016274577258
Paper/Forest Products,47,0.17176636511648274,0.20338026752206737,0.18916987786592035,0.18386664389274715
Power,101,0.1683105125531092,0.05706323199850862,0.12276525278634325,0.04910554498484388
Precious Metals,19,0.031835426720647764,0.1468745587044534,0.058883109311740865,0.08506624777327934
Publishing & Newspapers,41,0.1660745185976503,0.21628312833375593,0.36129094350676044,0.11356827261292632
R.E.I.T.,9,0.03357200321802092,0.002302347692532729,0.03651576098881008,-0.18310319607986544
Real Estate (Development),206,0.19320066565445143,2.567105292618113,0.5630676047153116,1.974367657960873
Real Estate (General/Diversified),56,0.48536008359770283,1.931520683605467,0.25215842636358216,1.862572609341359
Real Estate (Operations & Services),125,0.27578485504469014,0.2697319142660831,0.15335038791378114,0.2112519205345007
Recreation,62,0.1652522811999236,0.18852292823872283,0.19388796174060335,0.13564591791831695
Reinsurance,1,0.002806395780103849,0,0,0.2633767411192615
Restaurant/Dining,48,0.011847348099925109,0.01817464769629956,0.09830516213003374,-0.10204704924983667
Retail (Automotive),28,0.02171524812241067,0.09938339076382105,0.08210908467820002,0.15316019371039824
Retail (Building Supply),7,0.06185918154243946,0.1622743772065039,0.13388195514892345,0.1069215852021282
Retail (Distributors),136,0.06157624193779229,0.18575062665709674,0.10144854010028755,0.17856318400445134
Retail (General),58,0.042360547697271364,0.18641567153902142,0.16303688693907262,-0.01582225413625548
Retail (Grocery and Food),29,0.02601879546522888,0.10588894302816375,0.11737435426641352,-0.07346147567844218
Retail (REITs),2,0.01661813986705488,0,0.006647255946821952,0.6358787013129704
Retail (Special Lines),71,0.050482832663512583,0.3110615493208526,0.1527676527445693,0.15015670838208625
Rubber& Tires,15,0.29138596040113135,0.18311419673723608,0.2980771977943487,0.2069490585983258
Semiconductor,173,0.2115286678734425,0.2130845977997862,0.29739379477365746,0.12534589235527546
Semiconductor Equip,59,0.34794198961826156,0.385044815579056,0.303172757608976,0.4649070439450607
Shipbuilding & Marine,56,0.08505498486803809,0.04488071086906206,0.21153672919925084,-0.13324577953275013
Shoe,21,0.1162393577188675,0.08628904985370033,0.058804980639787015,0.15624425997175373
Software (Entertainment),33,0.08030482941618251,0.002621958885137317,0.1833127734982583,-0.0863937534899267
Software (Internet),19,0.18394041841957817,0.08650160017473718,0.14317765263387813,0.13858681304071183
Software (System & Application),189,0.4477121021135424,0.15837282652116527,0.18235270776507592,0.4520065404049694
Steel,111,0.10530575009539073,0.12110329061390557,0.21564953935262363,0.021469817196329285
Telecom (Wireless),8,0.10296110760282952,0.01263205850044841,0.3598533774138599,-0.28945343684827773
Telecom. Equipment,125,0.34216672653617614,0.2623487090855013,0.2661741465356479,0.33950945448331316
Telecom. Services,16,0.06573159745164966,0.007749675768553164,0.1549118518794189,-0.10513528543953286
Tobacco,2,0.011400651465798045,0.009108456991193148,0.022499698395463865,-0.000784171793943781
Transportation,141,0.09458200985773442,0.04605762266621887,0.1187465477332978,0.045428341192935436
Transportation (Railroads),10,0.12255043276883244,0.04645655574759364,0.13967605527964314,-0.004054774119945631
Trucking,7,0.18214296936370783,0.0360829536527887,0.09359308719560096,0.09192018853102911
Utility (General),4,0.3400252070579762,0.05306085703997119,0.141399591885728,0.2768947305245468
