Industry_name,Number_of_firms,Total_Taxable_Income,Total_Taxes_Paid_Accrual_,Total_Cash_Taxes_Paid,Cash_Taxes_Accrual_Taxes,Average_across_all_companies,Average_across_only_money_making_companies,Aggregate_tax_rate,Average_across_only_money_making_companies,Aggregate_tax_rate
Heathcare Information and Technology,45,3559.4049999999993,526.3340000000001,493.8980000000001,0.9383737322688636,0.06576450433145967,0.1478713436655846,0.17601484517224092,0.1387585846510864,0.17374409666951024
Homebuilding,4,51.32,8.577,13.95,1.626442812172088,0.08672689729970243,0.16712782540919718,0.3255067567567567,0.2718238503507404,1.178209459459459
Hospitals/Healthcare Facilities,25,1152.56,244.753,325.7009999999999,1.3307334332980594,0.17855983605177844,0.21235597279100438,0.2780799019334708,0.2825891927535225,0.3629587117624115
Household Products,34,687.7889999999999,97.41900000000001,278.49100000000004,2.858692862788573,0.11569026361806861,0.14164082298495617,0.13553456408488,0.40490760974659395,0.48997411938160995
Information Services,3,16.32,2.06,4.0729999999999995,1.977184466019417,0.090824559621743,0.12622549019607843,0.04625735912531538,0.24957107843137252,0.3425567703952901
Insurance (Prop/Cas.),3,8733.800000000001,960.24,1959.68,2.0408231275514455,0.08899121747560901,0.10994527010007098,0.10994527010007098,0.2243788499851153,0.2243788499851153
Machinery,421,15983.179999999997,1944.8610000000008,5527.909999999999,2.842316237510031,0.08305532484008964,0.12168173041910316,0.1326522808388903,0.3458579581785352,0.4096534237075513
Metals & Mining,129,17293.527000000006,2903.739,9810.522999999997,3.3785829236029814,0.11609253127367955,0.1679090101169067,0.17308185114390537,0.5672945143000612,0.5864332989800967
Office Equipment & Services,10,521.171,81.47599999999998,155.034,1.9028180077568857,0.15066940020146188,0.1563325664705058,0.24422052838193611,0.29747242267892876,0.48650175259123035
Oil/Gas (Integrated),4,45376.37,9905,10727.099999999999,1.0829984856133263,0.28215547749322856,0.2182854203630656,0.2182854203630656,0.23640277968466844,0.23640277968466844
Oil/Gas (Production and Exploration),15,25819.36,6818.24,4928.997,0.7229133911390624,0.12344773224079483,0.264074709830143,0.26709083441941694,0.19090314399737252,0.19288285695334514
Oil/Gas Distribution,21,3147.8699999999994,550.6940000000001,543.444,0.9868347939145876,0.15095657484277214,0.17494178603309546,0.17609640141879718,0.17263864136701962,0.17621280788944046
Oilfield Svcs/Equip.,56,2626.945,529.0009999999999,1333.2449999999997,2.520307144977042,0.13348415227371918,0.20137498120440278,0.23362456906760687,0.5075268039490738,0.6049365182931309
Packaging & Container,22,662.36,123.116,391.75600000000003,3.182007212709965,0.12536554345521594,0.18587475089075428,0.22077527463636532,0.5914547979950481,0.7043564249626927
Power,101,36741.823000000004,7418.3420000000015,16999.21,2.2915106906637623,0.18021000184124533,0.20190457071223714,0.20368387087424059,0.46266648228096896,0.4683738456045728
Precious Metals,19,5450.05,984.732,2732.6519999999996,2.775021020947831,0.15569712213803824,0.1806831129989633,0.2154921755170374,0.5013994367024155,0.547894657697667
Publishing & Newspapers,41,2609.92,76.224,344.41800000000006,4.518498110831235,0.049029396964576734,0.029205492888670918,0.03564040368494477,0.1319649644433546,0.1442884612967688
R.E.I.T.,9,164.44,68.68,113.70000000000002,1.655503785672685,0.19028871391076116,0.4176599367550475,22.131937984496158,0.6914376064217953,17.62790697674422
Real Estate (General/Diversified),56,12093.419999999996,3578.6289999999995,6184.713000000001,1.7282353102263468,0.1778213464099103,0.2959153820838109,0.37814390718492596,0.5114114121563629,0.6452727016635978
Real Estate (Operations & Services),125,7151.575,1816.204,2625.728,1.4457230575419941,0.1355037403141878,0.2539586035243985,0.5441487374358693,0.3671538087763884,0.7477332166908152
Recreation,62,977.4700000000001,145.96399999999997,193.665,1.3267997588446467,0.08819434287575575,0.14932836813406034,0.2837795539771157,0.1981288428289359,0.39619769685091716
Restaurant/Dining,48,3593.242,521.1820000000001,432.3330000000001,0.8295240434243699,0.07432255171954201,0.1450450595868578,0.1619819639021716,0.12031836430721896,0.1351450705823549
Retail (Automotive),28,1749.16,473.279,1023.258,2.16206085628139,0.15593959762798731,0.2705750188661986,0.49955043198469423,0.5849996569782067,0.9968018812692334
Retail (Building Supply),7,149.536,22.202,39.707,1.7884424826592198,0.11344423013093123,0.14847260860261074,0.16610372802171786,0.2655347207361438,0.3133542725464819
Retail (Distributors),136,11691.198999999999,2557.229000000001,7986.7119999999995,3.123189984158633,0.1322408039375846,0.21873111560242892,0.2681541827010285,0.68313882947335,0.8427661580939442
Retail (General),58,1935.9580000000003,568.4660000000001,1596.9450000000002,2.80921814145437,0.1707355100187884,0.2936355024230898,0.4492713686212935,0.8248861803820123,1.2905054478660671
Retail (Special Lines),71,6546.920000000001,1440.091,2899.0639999999994,2.013111671415209,0.10681644136479561,0.2199646551355446,3.75240875190164,0.4428134145521862,8.964218129645877
Rubber& Tires,15,1513.7399999999998,160.972,244.70999999999998,1.520202271202445,0.09429603154187867,0.10634058689074743,0.10840089441266446,0.1616592017123152,0.16784641343265155
Semiconductor,173,16800.336000000003,1783.4950000000003,3305.2320000000004,1.8532331181191983,0.04558310758713321,0.10615829350079665,0.10280796429698427,0.19673606527869442,0.22488099153513463
Semiconductor Equip,59,11137.070999999998,1238.0009999999995,1883.1150000000005,1.5210932785999374,0.07200110854668805,0.11116037600909609,0.10926436014611142,0.1690853007940778,0.16967062033034472
Shipbuilding & Marine,56,24961.82899999999,3702.203,4757.916,1.2851580531915727,0.15601630907289163,0.14831457262206232,0.14957348321816324,0.19060766741090976,0.1922015296490233
Shoe,21,1154.89,279.687,248.21099999999998,0.8874599105428568,0.09510783456650382,0.24217631116383379,0.34274278205498715,0.21492176744105496,0.30654005468570544
Software (Entertainment),33,32889.931000000004,5390.207999999999,4003.7609999999995,0.7427841374581464,0.09604404051225073,0.16388626659022174,0.16474073398579267,0.12173211917045369,0.12235595355464801
Software (Internet),19,639.5699999999999,87.564,255.92399999999998,2.922707962176237,0.05932189510201713,0.1369107369013556,0.2851111961855706,0.40015010084900793,0.8906971078550795
Steel,111,10344.144,1491.004,7682.642999999997,5.152664245032205,0.10330382206129463,0.14413991143201407,0.13239787535466035,0.7427045679178478,1.1993307601344092
Telecom (Wireless),8,26834.36,6100.825000000001,6391.573,1.0476571611216514,0.17499610651364547,0.22735123923208903,0.22763343904521635,0.23818615387137984,0.23821784598962611
Telecom. Equipment,125,4544.169999999999,355.00300000000004,1381.8299999999995,3.89244597932975,0.047588468434248056,0.07812273748561346,0.06991164080370878,0.30408853542010966,0.39729724134837774
Telecom. Services,16,10742.689999999999,2295.898,845.8870000000001,0.3684340506416226,0.09063291268581661,0.21371723469633774,0.21964925380952882,0.07874070647109803,0.08056580753248063
Tobacco,2,271.40000000000003,26.200000000000003,9.08,0.3465648854961832,0.12309247257095132,0.09653647752394989,0.09653647752394989,0.03345615327929255,0.03345615327929255
Transportation,141,14627.128999999997,3084.8179999999998,5790.385,1.8770588734894573,0.15081001714884945,0.21089702565691465,0.23186155963840643,0.3958661334018454,0.4291876684718282
Transportation (Railroads),10,5362.1,1106.63,2119.15,1.9149580257177194,0.22385697100938312,0.2063799630741687,0.20990006484342222,0.39520896663620597,0.40415570049967575
Trucking,7,85.00000000000001,42.22,50.479,1.1956181904310754,0.1395056556346879,0.49670588235294105,0.7254279068152621,0.593870588235294,0.8762802485852166
Utility (General),4,189.06,19.759999999999998,15.190000000000001,0.7687246963562755,0.15441704512519902,0.1045170845234317,0.1045170845234317,0.0803448640643182,0.0803448640643182
Utility (Water),38,4266.44,880.9299999999998,928.0389999999998,1.0534764396717105,0.16414461722004448,0.20647893794357824,0.2341345197402927,0.21752069641199684,0.23977176134411227
Total Market,7504,1281724.6359999967,216959.21300000028,506382.1300000007,2.33399689737997,0.09923433865988825,0.16927131374886115,0.19791959255457736,0.39507872110527337,0.46273579456134906
Total Market (without financials),7161,865161.3499999971,164350.11500000028,375576.3180000007,2.2852209017316483,0.0996397852701986,0.18996469849236888,0.24475225760914612,0.43411129958591194,0.5463501281779547
