Industry_Name,Number_of_firms,Book_Debt_to_Capital,Market_Debt_to_Capital_Unadjusted_,Market_D_E_unadjusted_,Market_Debt_to_Capital_adjusted_for_leases_,Market_D_E_adjusted_for_leases_,Interest_Coverage_Ratio,Debt_to_EBITDA,Effective_tax_rate,Institutional_Holdings,Std_dev_in_Stock_Prices,EBITDA_EV,Net_PP_E_Total_Assets,Capital_Spending_Total_Assets
Business & Consumer Services,218,0.18164425578359217,0.06462291197545444,0.06908755068176167,0.07579336473441939,0.08200911121206067,63.07424388266879,1.0889673472610208,0.2843289000527037,0.1521055188679245,0.25997752543385966,0.07749133246832796,0.15722553801394773,0.015896039233303395
Cable TV,1,0.21207645136744105,0.2504625469154729,0.3341561464137104,0.2581843805177042,0.348043872004054,13.603305785123966,1.5059243396843096,0.30950938824954577,0.1655,0.15782623356083741,0.20232367061176315,0.28440194975628047,0.03772028496437945
Chemical (Basic),69,0.3080759773822658,0.3725784835950033,0.5938248431928277,0.37378843547444407,0.5969043956536347,12.235577490731337,2.5738590076188443,0.24880615914980206,0.2532970588235295,0.18015244303339079,0.14014317686433758,0.3186154661743524,0.04247969489471638
Chemical (Diversified),22,0.4533403837574534,0.5137584659092367,1.0565910764285655,0.5140749370955479,1.0579304842249533,3.799198192012983,4.114080613384674,0.2896459790558144,0.3668181818181818,0.1699549076681745,0.10690458678207236,0.2852465768060299,0.03664359837740778
Chemical (Specialty),73,0.21945620516491424,0.132668505345339,0.1529617062945035,0.13303642410388777,0.15345099586955363,25.195954474512366,1.2858435669337467,0.273649257956009,0.27430083333333327,0.1753730980821533,0.1010572348377858,0.28887739062956486,0.03922058238360325
Coal & Related Energy,1,0.41910392034847543,0.5272015655577299,1.1150662251655628,0.5272015655577299,1.1150662251655628,9.292035398230087,7.183999999999999,0.31777003484320554,0.1139,0.24507305033397694,0.13438818565400845,0.4823387450636244,0.05430013163668276
Computer Services,244,0.2691442198276358,0.148568022402248,0.1744919457000205,0.15204130945281674,0.17930273154545454,17.004190854143385,1.609440131799779,0.28697398908367827,0.14036444444444443,0.2540357812799971,0.1001122558946967,0.15737846507651032,0.03463707285432081
Computers/Peripherals,26,0.2028636662619183,0.19667489105300803,0.24482602231967054,0.20230473872056992,0.25361155887536757,28.818999904266526,1.4536417427483457,0.22564187485427253,0.2565538461538462,0.23643255759877177,0.14861590511343642,0.21784154800237304,0.04298926951875951
Construction Supplies,51,0.30668934798782943,0.32590962512233745,0.4834806092306024,0.32713370690083987,0.4861793646908544,11.923361841086756,2.774796699503313,0.2982515441516434,0.22168823529411757,0.20235113082837003,0.13580499915340272,0.21220011392772697,0.03529699113632312
Diversified,15,0.33589646695282194,0.24033479951518819,0.3163693681924729,0.242551789314648,0.32022227512450396,12.524234588817093,2.027317267642638,0.19015110357961254,0.247612,0.17281596672783253,0.12096148646840767,0.15939600932376807,0.016915100130415407
Drugs (Biotechnology),30,0.17012867140804144,0.06590124124090468,0.07055061429313028,0.06663482070340437,0.07139201480991807,-1.2192398119122256,183.3664238162319,0.027782006667082748,0.087866,0.3897523476191295,0.02626183706354741,0.19847883505457187,0.04008308062104337
Drugs (Pharmaceutical),41,0.2561295485789567,0.1560337807657493,0.18488154763744244,0.15605667616403113,0.18491369237297592,10.106858757870334,2.0293638110001937,0.2045175926477505,0.2800097560975609,0.20696313085062598,0.07431774021026041,0.1352112716802489,0.017288003066555337
Education,36,0.39232939666464123,0.2451902095071839,0.3248370816005168,0.2869825363225508,0.40249019265589026,6.857884915061852,3.1045105136644073,0.25929686370586935,0.1131645714285714,0.20118325639415782,0.1356387179661452,0.31190605486771644,0.013265999971991977
Electrical Equipment,53,0.1920442021966853,0.15618476640912554,0.18509356099732616,0.15724372673752207,0.1865826831864451,18.784616380176484,1.465779384576045,0.2639522540482194,0.24310943396226417,0.19453237345964866,0.11868324996820499,0.2244333846298677,0.03358468635147157
Electronics (Consumer & Office),10,0.35075630847118594,0.23794975151960326,0.31224942448886867,0.23796205847112675,0.3122706173838333,32.20948657415815,2.7697353804412006,0.20862976355494153,0.3676100000000001,0.22737189301419405,0.0793208581868545,0.09137946496457662,0.025704243657778004
Electronics (General),137,0.15519721082552795,0.07833895548455107,0.08499757687571219,0.08065034852559788,0.08772543547088457,26.03538719300738,1.0273654294172636,0.23320337285268603,0.2569731386861312,0.21383062598333494,0.07378764169271251,0.2413405988315662,0.0466965725694842
Engineering/Construction,157,0.21893882696194197,0.2284323640735487,0.29606265664482034,0.2323290399310763,0.3026414336556604,28.82708573199892,2.3550646322149205,0.314830273295751,0.18797651612903235,0.15071533908286974,0.12369733375853922,0.19123306801038215,0.020677083782268964
Entertainment,73,0.05963976337212811,0.02274603092949789,0.02327545515229002,0.027191709719085026,0.027951766027027748,33.380208242190896,0.40239494155500977,0.24011974951891582,0.12644042253521132,0.270158552306991,0.08030383262661125,0.10619894520973316,0.014123915325101372
