Industry_Name,Number_of_Firms,ROE,Retention_Ratio,Fundamental_Growth_
Healthcare Products,230,0.08305797928561881,0.5823452144679078,0.04836841676035473
Healthcare Support Services,119,0.15620310034184115,0.7037407887807638,0.1099264930445681
Heathcare Information and Technology,128,0.0517765805634577,0.8027266922899587,0.04156244325378897
Homebuilding,32,0.2288315257494398,0.9356689948350155,0.21411056368454132
Hospitals/Healthcare Facilities,32,0.6196567951123925,0.8721887396928956,0.5404576791712163
Hotel/Gaming,68,0.3586909891606898,0.9156872841305465,0.3284487777066513
Household Products,93,0.26982900687477657,-0.22229196207887947,-0.05998081936398954
Information Services,18,0.08428916780703317,0.3929602859285496,0.033122295482131255
Insurance (General),21,0.13524697097521135,0.6724694030746101,0.0909494498393495
Insurance (Life),23,0.013240127450855269,-2.812072472103254,-0.03723219793168873
Insurance (Prop/Cas.),50,0.10356883343367865,0.6486656764924026,0.06718154740278612
Investments & Asset Management,334,0.13783634813168708,0.578943493153214,0.0797994568708414
Machinery,103,0.19022656097823037,0.6373001892617729,0.1212314233140424
Metals & Mining,68,0.12165895420384185,0.045294048513277674,0.00551042657378344
Office Equipment & Services,17,0.026638000470444,-1.251690805097501,-0.03334254025503767
Oil/Gas (Integrated),4,0.19851813516763073,0.6285770346262842,0.1247839407232092
Oil/Gas (Production and Exploration),166,0.31094799857184063,0.6872768389230264,0.21370735752789635
Oil/Gas Distribution,24,0.42406084058617804,0.6015590362127707,0.2550976305585987
Oilfield Svcs/Equip.,100,0.296469137164352,0.811912746888471,0.24070707152276394
Packaging & Container,22,0.08543065693073756,0.2977820957482932,0.02543972006198848
Paper/Forest Products,7,0.1516544447144206,0.7242140099282957,0.10983027353007957
Power,50,0.08603363410590081,0.23325593059772454,0.020067855386076028
Precious Metals,61,-0.023341970007055318,0.9911648783070917,-0.02313574086149077
Publishing & Newspapers,21,0.03396787791067467,0.1284486732073482,0.004363128849295352
R.E.I.T.,193,0.04572271115802798,-1.1521878536304322,-0.05268115243133247
Real Estate (Development),17,-0.08538037893418758,1,-0.08538037893418758
Real Estate (General/Diversified),11,0.09109205615781056,0.7507681802663024,0.06838901723831527
Real Estate (Operations & Services),60,-0.08269945359431624,0.9923811538661941,-0.08206937918203132
Recreation,55,0.025626629604530146,-0.9958513365724233,-0.025520313343517776
Reinsurance,1,0.3123460169723515,0.810692375109553,0.2532165343553244
Retail (Automotive),30,0.4732854552615435,0.9420584025019624,0.44586253991110364
Retail (Distributors),62,0.2545162298582571,0.7477946893327225,0.1903258850369912
Retail (General),26,0.1955014547502191,0.7825527693997705,0.15299020483646786
Retail (Grocery and Food),14,0.14777603490447422,0.6307598444934213,0.09321118879620055
Retail (REITs),28,0.06523063162826355,-0.5557235045106812,-0.036250195209903906
Retail (Special Lines),105,0.09643878418310899,0.1295734514502922,0.012495906120275279
Semiconductor,63,0.12611876313091647,0.5112602059127666,0.06447950480777578
Semiconductor Equip,30,0.3289066823779071,0.7991001127933327,0.2628293669866664
Shipbuilding & Marine,8,0.07817317702121597,0.7066247147500173,0.055239098913719344
Shoe,13,0.29903214866474775,0.6773868930260152,0.20256045809890696
Software (Entertainment),84,0.2325593855621183,0.9974936031302779,0.23197649944612092
Software (Internet),35,-0.1454065112919735,1,-0.1454065112919735
Software (System & Application),351,0.24441835382299518,0.7277940939333385,0.17788623436128492
Steel,29,0.22194709191501236,0.8752879221426686,0.19426760890789904
Telecom (Wireless),13,0.09739597751390545,0.8895471991074573,0.08663831900182749
Telecom. Equipment,66,0.2455054145923156,0.5391516709014342,0.1323646544927963
Telecom. Services,42,-0.0034470942023052953,0.9983662309271402,-0.0034414624464063344
Transportation,36,0.2826737687263194,0.5949453851802167,0.16817545421522356
Transportation (Railroads),4,0.3167794507858253,0.5648047184773989,0.1789185285205131
Trucking,22,0.12974692001389668,0.8263728115345005,0.10721932707982575
Utility (General),14,0.11153676746474966,0.4111717816834458,0.04586077140169331
Utility (Water),13,0.15979158800682636,0.6075502735322603,0.0970814230017016
Total Market ,6481,0.15979158800682636,0.6075502735322603,0.0970814230017016
Total Market (without financials),5214,0.16592552471920183,0.5873162735034025,0.09745076085717833
