Industry_Name,Number_of_firms,Lease_Expense_Sales,Total_Debt_without_leases,Total_Debt_with_Leases,Lease_Debt_as_of_Total_Debt,Market_Debt_to_Capital_without_leases,Market_Debt_to_Capital_with_leases,Book_Debt_to_Capital_without_leases,Book_Debt_to_Capital_with_leases,Operating_income_before_lease_adj_,Operating_income_after_lease_adj_,ROIC_without_leases_,ROIC_with_leases_,Pre_tax_Operating_Margin_before_lease_adj_,Pre_tax_Operating_Margin_after_lease_adj_,Lease_Debt_My_Estimate_,Lease_Debt_Accounting_
Engineering/Construction,890,0.004074105170054868,645791.7420000002,645811.6595887153,3.0841172374894535e-05,0.6019884757325684,0.6019914584624606,0.5086577089474448,0.508660820236664,68126.38199999997,68141.40748225691,0.07559816093809732,0.07561290995424187,0.04515396213098422,0.045163920975662485,19.91758871509228,11.778
Entertainment,335,0.004694058290707404,27915.426000000007,28122.206032947302,0.00735290939498264,0.1345240628083069,0.1347947156684011,0.2501771626157625,0.25061312320266604,3323.428000000002,3314.023993410544,0.042602827912717196,0.042358924936266015,0.057781054764674156,0.05761755688845935,206.7800329472957,141.593
Environmental & Waste Services,203,0.005349863954075186,54404.519,54409.69673622126,9.516201213841364e-05,0.40993009678502335,0.40983257198651224,0.4854550219844392,0.48535430856083156,4539.455999999998,4542.608452755747,0.04590828482012062,0.04593742089018032,0.10359989090126244,0.10367183647394053,5.177736221259693,27.160000000000004
Farming/Agriculture,297,0.002961854190974252,89338.47799999997,89555.2042778702,0.0024200299649562934,0.4016862112577653,0.40109567581293054,0.47558968171719734,0.47497674934783496,10484.337000000003,10495.599744425954,0.05619835674117862,0.05618232548472371,0.052029672376299664,0.05208556498090978,216.72627787022793,437.152
Financial Svcs. (Non-bank & Insurance),672,0.006752305359823882,892215.4399999995,892241.2223581128,2.889617456273386e-05,0.5926517239354843,0.5926533618103486,0.7302507754847876,0.7302521119175372,14176.473000000004,14183.512528377336,0.012615155937500776,0.01262107732959935,0.09006669541555228,0.09011141930831675,25.782358113327064,19.634999999999998
Food Processing,957,0.0031563372562429435,277948.19000000006,278290.85968176613,0.001231336459120229,0.2755108068530826,0.2746559619697255,0.4452853886222998,0.44422676713857895,44981.83599999993,45054.561063646746,0.09069225788899848,0.09076466840674687,0.0571106836254249,0.05720301818690372,342.6696817660704,1538.2859999999998
Food Wholesalers,103,0.0007505721470116035,21842.093000000004,21842.308123924275,9.848955662092883e-06,0.3973043484208119,0.3973050733277549,0.4520360914597003,0.4520368413295237,2966.5539999999987,2966.6649752151466,0.08173304170689186,0.08173553225507142,0.0346802816803604,0.03468157902796333,0.21512392427030136,0.149
Furn/Home Furnishings,275,0.002094766800363392,47009.67999999998,47073.33401681961,0.0013522308999164105,0.1704377777206385,0.1698741957000809,0.30213673022618187,0.3012958304970696,17140.713000000003,17154.83319663608,0.19465642468442704,0.19465474927111245,0.08252593522405322,0.08259391853565407,63.65401681962976,251.947
Green & Renewable Energy,137,0.0017855505057859712,192602.455,192616.53733791862,7.31107417528104e-05,0.36090853676408596,0.35980257391857545,0.5708642744011881,0.5696884422401952,20830.773999999994,20838.782532416262,0.07927185542273724,0.07929748164816439,0.4010350748454194,0.40118925550125867,14.08233791863313,940.4
Healthcare Products,343,0.002450150519203862,12785.053000000007,12850.312847592058,0.0050784637203817136,0.04676922267287558,0.046904056349973904,0.13101862018317093,0.13136286944409478,5185.200000000003,5227.833030481593,0.08935553836092247,0.08997820768118323,0.10886385268486015,0.10975893791780333,65.2598475920513,26.468999999999998
Healthcare Support Services,217,0.001704817012201289,51892.854,51899.16208379853,0.00012154500275644748,0.3001492917445441,0.29972762611310927,0.3662489874863301,0.3657829957633642,10140.176000000009,10143.659383240301,0.11181704684547866,0.11184628639518665,0.03960327084845005,0.039616875481144224,6.308083798532607,110.625
Heathcare Information and Technology,129,0.001925535184140214,9133.805999999997,9137.219971713077,0.0003736335256948082,0.050148325041610105,0.05014735527163697,0.16886141017572742,0.16885855283904633,3229.362999999999,3231.060205657383,0.09417631635721595,0.09421587825931213,0.13716833385967378,0.13724042326933153,3.4139717130801728,3.5869999999999997
Homebuilding,43,0.003757494308898347,9116.476,9119.251453091087,0.0003043509772005812,0.4273908541257473,0.4274653502876486,0.4836127701055915,0.48368878806629095,877.4200000000002,877.0859093817829,0.05248289437075426,0.052453083114179094,0.07521160388989595,0.07518296596137747,2.775453091086092,0
Hospitals/Healthcare Facilities,147,0.0048709819342601865,27892.458000000002,27915.87857003008,0.0008389694765050692,0.11394530029246824,0.11400290842240376,0.36818994068728256,0.36832265638152895,7341.3539999999975,7352.722885993984,0.12992933991843428,0.13006418622701155,0.14416055660061416,0.14438380491867947,23.420570030077215,7.42
Hotel/Gaming,412,0.006369158240932725,108279.60000000002,108337.28845934827,0.0005324894149432241,0.3544036673071632,0.35190743736655844,0.4566093496646402,0.45389936505435163,7199.392000000003,7214.745308130353,0.03336456210817544,0.03342546642370291,0.09227692876189866,0.09247371706299462,57.68845934825367,1248.239
Household Products,309,0.002445643052700747,17917.215,17950.039231902632,0.0018286440201363797,0.06580799295009152,0.06576147524850592,0.20784682304742338,0.2077222274510528,8375.245000000003,8386.027153619481,0.1376501348125657,0.13774011883180184,0.10126944763902415,0.10139982027187294,32.824231902632164,31.707999999999995
Information Services,39,0.015134216397723162,2339.8590000000004,2585.152187933726,0.0948853955595492,0.14023320168518,0.14193221130545552,0.32836873521772675,0.3314683460125415,1042.514,1063.4023624132547,0.29994202702765876,0.2819111035573673,0.11312076969267802,0.11538731732063025,245.29318793372568,209.2
Insurance (General),135,0.0005651195007869813,38454.81999999999,38483.91581973229,0.0007560514337623445,0.25987903589573497,0.2600127147779491,0.3267382095641852,0.32689109022986956,11158.448,11165.329836053537,0.11961338074616389,0.11964338355420467,0.07633654411686185,0.07638362374491638,29.09581973229797,2.373
Insurance (Life),82,0.0008656056045122576,452542.12,452597.34548006963,0.00012201901010060397,0.451847057227279,0.4518772810751303,0.4855556664152707,0.4855861476232654,75097.18899999998,75103.53390398607,0.10062556345340941,0.10062556732772265,0.10328034788983818,0.10328907396733505,55.22548006963916,0
Insurance (Prop/Cas.),144,0.0007765002697286976,38207.601,38674.62023099903,0.012075599662248235,0.19936958490948462,0.20076572975032356,0.18807058749046568,0.1894063263619678,23185.021000000008,23203.430153800204,0.1291146324877781,0.1288062629285156,0.08855123782716628,0.08862154845385746,467.0192309990307,131
Investments & Asset Management,481,0.006167724210616407,265923.00999999995,265923.4730651996,1.741347592722086e-06,0.7141790268500302,0.714179268699475,0.7016447847096277,0.7016450327342806,3886.742000000002,3887.0653869600665,0.009491765100822586,0.009492543113625462,0.15573238184027882,0.15574533917615213,0.46306519967038184,0.14700000000000002
Machinery,911,0.002239353499004,71338.32499999995,71393.32832333089,0.0007704266578220601,0.1182010040705357,0.11757012455201965,0.2661228862679796,0.2649397078279418,16874.766,16885.926335333825,0.08700143326561378,0.08703084064095835,0.07409319408285604,0.07414219653372967,55.00332333093684,489.28599999999994
Metals & Mining,331,0.0011931238905230992,179737.35499999998,179744.1998544366,3.808108657833894e-05,0.25928601193324013,0.25927167863524797,0.3748040353135473,0.3747865472926187,38438.20300000001,38439.56302911267,0.09992197308557677,0.09992347672368541,0.07162765226312469,0.07163018660876905,6.844854436611058,20.599999999999998
Office Equipment & Services,71,0.002160174927860237,2268.2609999999995,2268.368174885836,4.724757075296144e-05,0.14220834390065837,0.1353063389632835,0.2737230492374629,0.26239054855565136,557.4879999999999,557.5235650228325,0.09447776241537315,0.09448171372027045,0.050620916359098246,0.050624145727346734,0.10717488583668455,134.99699999999999
Oil/Gas (Integrated),16,0.001661083953462119,292014.07800000004,292103.60601328657,0.000306494036511339,0.10412251797282339,0.10414836812182686,0.233430431092908,0.23348001756977746,319322.72299999994,319368.81739734265,0.25772871194160374,0.2577406735468912,0.19767814194343036,0.1977066768836786,89.52801328653004,8.62
Oil/Gas (Production and Exploration),103,0.012230022785770553,71744.93699999998,71825.28046889266,0.0011185959646544733,0.25299946395343964,0.25309255644542566,0.2953466619243839,0.2954491734419848,43244.44799999998,43262.61230622146,0.20237792570442423,0.20237073128020755,0.35381408350698196,0.35396269882421977,80.34346889267908,45.065999999999995
Oil/Gas Distribution,111,0.0018878576369041344,57822.949,57935.619339182485,0.0019447507503606632,0.3622379485625785,0.36168909001541993,0.41501559006108296,0.4144387293321477,12583.606,12610.645932163503,0.10436918891366506,0.1044805730840548,0.08728613620107326,0.087473698589922,112.6703391824849,236.72199999999998
Oilfield Svcs/Equip.,225,0.005995268358860174,207910.44900000005,207932.4295535072,0.00010571007877094628,0.3065876030468301,0.3066077054592747,0.3823589239369642,0.3823812548395684,43805.12400000004,43821.2098892986,0.08944084280734427,0.08946899711865765,0.05739214559980722,0.05741322084435454,21.980553507135483,2.327
Packaging & Container,320,0.0021695983576361356,19089.44399999999,19110.305904731085,0.0010916572887476389,0.2276001732887658,0.22711889986041675,0.315406497101925,0.314815228324667,2947.503999999998,2947.4706190537804,0.051785338711678286,0.051762519565884735,0.052983088540112286,0.05298248849830437,20.86190473109673,63.338
Paper/Forest Products,188,0.0019275834049219858,71937.654,71939.91178350178,3.138429622463241e-05,0.47774460966170723,0.4777285098950793,0.47748322933045445,0.4774671303192282,6824.421999999998,6825.1994432996435,0.04931034385130897,0.04931505338345335,0.07276965108001009,0.07277794105352721,2.257783501787344,6.951999999999999
Power,321,0.0012371468712213869,887617.9059999994,887634.2933575369,1.8461834631841415e-05,0.5236842906904585,0.5236606632250654,0.5439021747174675,0.5438786766409983,85682.92500000005,85690.26052849255,0.05501377706959187,0.055017798940262166,0.10632772542063394,0.10633682840187982,16.387357537518255,100.65999999999998
Precious Metals,62,0.0032882580476747063,45084.89099999999,45084.94149431977,1.119981929831248e-06,0.23817581535400414,0.2381703842800149,0.37203025358946923,0.37202326077472747,13565.280999999997,13565.318901136043,0.1400293976939796,0.14002970374568224,0.11326473487316296,0.11326505133266908,0.050494319781137165,1.44
Publishing & Newspapers,170,0.0051347227207494284,4733.195,4734.286373767742,0.00023052550724205763,0.0683532433860333,0.06776107613596867,0.11644935985195097,0.11549217280722665,2394.182999999999,2395.064725246451,0.08974108430764258,0.08977002487548873,0.08426819650911356,0.08429923064323575,1.0913737677419704,45.423
R.E.I.T.,213,0.001935706448598051,79777.24399999999,79782.9829592068,7.193212128632686e-05,0.41568470181754646,0.4157021742118009,0.36852361126147287,0.36854035163061644,10143.351,10144.509208158639,0.05088438832623956,0.05088868223879061,0.6126415782424878,0.6127115320944487,5.738959206806612,0
Real Estate (Development),773,0.010938296528552894,1249955.1649999993,1250111.751008759,0.00012525760887642756,0.7219183849067148,0.7216382502859903,0.5431740682789874,0.5428278995190079,42056.47,42062.96779824802,0.020102412806443277,0.02010375451431787,0.04909484807706823,0.049102433317052045,156.58600875968114,1901.696
Real Estate (General/Diversified),218,0.0025726575064342273,241692.26900000003,242287.2343154696,0.0024556197405551147,0.5133067438277853,0.5137600713192402,0.37379575358337436,0.3742206079520558,18055.925999999996,17987.81993690607,0.028782698943214655,0.028642791591121416,0.17775253152942255,0.17708205773996155,594.9653154695698,155.742
Real Estate (Operations & Services),374,0.008297957235916961,171835.04400000002,171978.12724068871,0.0008319851075505766,0.43153746027147855,0.43169966975239,0.3345100023510076,0.334657211359396,23515.685000000005,23556.40135186227,0.047627207418713305,0.04769373011246574,0.26741237692395425,0.2678753894379916,143.08324068869115,29.448
Recreation,143,0.008151805850361224,11129.339000000009,11138.838534744085,0.0008528299170910418,0.1797386975970531,0.17960493626957838,0.3293164567251679,0.3291160433133288,2360.4489999999996,2360.3480930511846,0.0881038767952487,0.08806481790703527,0.09603961971150711,0.09603551410914483,9.4995347440763,19.61
Reinsurance,29,0.0012418244004560334,21008.25,21252.047254555582,0.011471706778899707,0.28987139972659753,0.29195678269225395,0.23123254520461928,0.23303450655546643,9735.109999999999,9727.165549088882,0.15221124826725188,0.15143810019055706,0.1298109861389835,0.12970505235835805,243.79725455558219,30.107
Restaurant/Dining,158,0.01913729318554557,24671.287999999993,28215.601442764357,0.12561537807209391,0.14539503741868437,0.14865215841782603,0.3757410899730024,0.38185273208344056,4788.295999999999,4860.4923114471285,0.08142964581663241,0.07733075362083554,0.05224289155999742,0.05303059225142589,3544.3134427643636,2820.9
Retail (Automotive),107,0.0011932195508934994,53726.968,53741.38601853726,0.00026828520076291627,0.4407470162947875,0.4407987774093227,0.5574203031572235,0.5574721079043488,6113.651000000001,6121.535396292549,0.0742088731508159,0.07428905903437884,0.028376873108181704,0.028413469000411775,14.41801853726065,3.135
Retail (Building Supply),46,0.007852451613152246,6774.491,6774.54785350159,8.392220827051408e-06,0.25388536568629316,0.25388695541438633,0.491239365681477,0.4912414631015469,1282.5060000000003,1282.539629299682,0.09321213330939808,0.09321412688935476,0.0707175551304864,0.07071940945464102,0.056853501590012456,0
Retail (Distributors),673,0.0006795528354619929,179399.17100000018,179416.63814129317,9.735519221597292e-05,0.5024682160769852,0.5023588757900207,0.5291859736590783,0.5290770019967211,17649.638000000003,17654.1065717414,0.06685069940862697,0.06686250294122406,0.027735127052068688,0.027742149088723994,17.467141292989254,95.40299999999999
Retail (General),146,0.005235873550666366,142153.98899999997,144360.36561238428,0.015283811474324985,0.29862139140613203,0.29717875869186566,0.4368239405309251,0.4351278596014349,15504.091000000002,15495.021677523142,0.060636951188741864,0.059989857644221024,0.04653307430794332,0.04650585417251336,2206.376612384309,3205.538
Retail (Grocery and Food),86,0.0036464692837286285,49022.16300000001,49083.28242604264,0.0012452188000003398,0.29406247127500057,0.28194326860467944,0.5489248420572354,0.5342511163738801,6119.186,6130.973114791471,0.08256310441957389,0.08264073801138833,0.035552498873396524,0.03562098206468118,61.119426042634586,3049.7839999999997
Retail (REITs),40,0.000854934099718149,37532.06,37532.20825230533,3.950002204453357e-06,0.40741354253823914,0.4074144961806077,0.34876442140249686,0.34876531856011445,4562.9800000000005,4563.060349538933,0.044716515236350944,0.04471723379548649,0.6485531501798703,0.648564570555719,0.14825230533460854,0
Retail (Special Lines),251,0.01767509819617771,57140.20499999999,58464.73398805435,0.02265517856157517,0.20323302703399446,0.20267516485081657,0.41272170633449623,0.4118860723011086,8745.944999999994,8936.896202389127,0.07016434507534461,0.07081228237594904,0.04451923671212298,0.045491230222215524,1324.5289880543642,1526.6
Rubber& Tires,72,0.00172722381819835,21310.904000000006,21312.438213688853,7.198677473989025e-05,0.2620867960443276,0.2619528740552547,0.343843235167112,0.34368699447623485,4579.111999999999,4580.03515726223,0.07581130774017605,0.07582426061273193,0.08028291153313047,0.08029909671331713,1.5342136888466484,16.371
Semiconductor,513,0.0020234153538360284,146180.62399999992,146220.3663964665,0.00027179795432067744,0.09904031563073067,0.09856416115223225,0.2588487813184323,0.2578241822386466,45995.10300000001,45999.12152070669,0.12947173173500306,0.12946736122766414,0.12672272610001648,0.1267337976677623,39.74239646657952,822.447
Semiconductor Equip,277,0.001403492282294947,31317.24700000001,31428.644061736886,0.003544443772949701,0.10169185596478592,0.101685810767306,0.23849511787533687,0.23848309924164174,14646.914999999994,14653.401587652617,0.187189129753734,0.1869721958870964,0.1654659853981944,0.1655392642844181,111.39706173687591,113.541
Shipbuilding & Marine,240,0.024484461760321877,121151.65999999995,128336.22488891991,0.05598236113878596,0.31192371212864217,0.32411886827758146,0.2880801932024566,0.2997492468490258,33058.14599999998,32562.464022215983,0.10738113640051103,0.1029923451708642,0.2005042789533633,0.19749786844426345,7184.564888919966,159.06200000000004
Shoe,58,0.012704133719706278,8170.087,8170.927706654232,0.00010288998806667597,0.17422743483926004,0.17424223910970946,0.2576103011240014,0.25762998005277743,1811.9859999999999,1812.5248586691537,0.06641789516794068,0.06643526180230727,0.052593404590981094,0.05260904511579981,0.840706654231326,0
Software (Entertainment),66,0.010577216264696376,60291.959,60298.032217668355,0.00010071999773439941,0.11789769450792087,0.11789925405993494,0.2730766475660758,0.27307962435312066,19582.357000000007,19584.86235646634,0.10137149306733047,0.10138089086144395,0.16947547543659527,0.169497158039883,6.073217668352299,5.2
Software (Internet),42,0.006330870981106446,6723.511,6967.369521699561,0.03500008445656201,0.15343776534643472,0.15058995285504553,0.4107763487996185,0.4054397688610605,561.8779999999998,546.9572956600877,0.04272907506347892,0.040758688132292845,0.023386172308272692,0.022765151085420085,243.8585216995607,399.27299999999997
Software (System & Application),521,0.00521837084213576,15722.899999999992,16212.803302418784,0.03021706322346509,0.04089111252568539,0.04093128658135267,0.14531387938881588,0.1454410878888085,1014.5019999999994,1033.3073395162412,0.01526208896837766,0.015420876077390188,0.013651947218675232,0.013905006850400947,489.903302418792,473.018
Steel,536,0.0017285874401986685,232580.73599999992,232715.14194826336,0.0005775556637106506,0.3189382357535154,0.31899310674399295,0.3578221006072889,0.3578801460280189,45509.42200000006,45520.38181034737,0.07743127823893385,0.07742942247574865,0.0626171202513226,0.06263220002452757,134.4059482634475,75.691
Telecom (Wireless),63,0.014844323928248386,206331.149,206936.38149908537,0.0029247273712865313,0.2838304181038487,0.2844261142660133,0.38658263155733114,0.3872773641040449,55120.361999999994,55164.15950018293,0.11528444494063884,0.1151959193641996,0.14864169297677465,0.14875980059325478,605.2324990853667,0.064
Telecom. Equipment,299,0.002319813775586686,26196.65,26251.47636921297,0.0020885061259742457,0.11676974789203219,0.11627586645400925,0.2691537691706618,0.2682110942931196,4325.309000000001,4336.354726157405,0.0627082744615893,0.0628142198914936,0.03918960845926954,0.03928968863464128,54.82636921296944,181.12099999999998
Telecom. Services,140,0.012551665925814758,197076.124,199724.207143901,0.013258698991820517,0.3030466651920805,0.3034003722027417,0.37389743922549273,0.37428943095316514,38314.32199999999,38276.4553712198,0.08223503785288147,0.08161355486363675,0.11526766475278649,0.11515374396171643,2648.0831439009926,2280.0460000000003
Tobacco,31,0.002242985233584556,1370.262,1371.1339040503242,0.0006359000005387116,0.013063788713237089,0.013071992600855281,0.04978975481344893,0.04981985789939237,6388.706,6389.456619189935,0.22879745861304357,0.2288151698238566,0.2164422139943971,0.21646764413304115,0.8719040503242468,0
