Industry_Name,Number_of_firms,Book_Debt_to_Capital,Market_Debt_to_Capital_Unadjusted_,Market_D_E_unadjusted_,Market_Debt_to_Capital_adjusted_for_leases_,Market_D_E_adjusted_for_leases_,Interest_Coverage_Ratio,Debt_to_EBITDA,Effective_tax_rate,Institutional_Holdings,Std_dev_in_Stock_Prices,EBITDA_EV,Net_PP_E_Total_Assets,Capital_Spending_Total_Assets
Retail (REITs),40,0.34876442140249686,0.40741354253823914,0.6875174709245345,0.4074144961806077,0.6875201866307874,2.897542253628453,9.062664226025756,0.05644933600885269,0.2264671052631579,0.1350712005548403,0.04622226135315619,0.8931758384369916,-4.963511435453907e-05
Retail (Special Lines),251,0.41272170633449623,0.20323302703399446,0.2550721025464311,0.20267516485081657,0.25419396952923845,2.5137298916151947,5.214365581271685,0.14877791642278834,0.10894117318435749,0.32878226281087863,0.04561583205187341,0.20113547999805437,0.02275753861770506
Rubber& Tires,72,0.343843235167112,0.2620867960443276,0.35517293177487524,0.2619528740552547,0.3549270295171722,5.058048495988125,3.5663861319577324,0.1737009796783372,0.0826817543859649,0.267982970766138,0.10402544671292566,0.43454624617682214,0.05191531745004835
Semiconductor,513,0.2588487813184323,0.09904031563073067,0.10992757761415857,0.09856416115223225,0.1093412940828033,12.219912501424709,1.1742559821391667,0.07643110811039339,0.11358601941747577,0.32380271915068704,0.06851355079004377,0.41267667004460784,0.12224439604129025
Semiconductor Equip,277,0.23849511787533687,0.10169185596478592,0.11320375601626465,0.101685810767306,0.11319626472132446,17.278764585346163,1.4373226678324684,0.11221952997572358,0.10985186440677969,0.33201055407825636,0.06774381847765497,0.3021865688746276,0.08727777070370085
Shipbuilding & Marine,240,0.2880801932024566,0.31192371212864217,0.4533272220346578,0.32411886827758146,0.47955010587674707,5.962895936579791,1.239043927445306,0.13500319338052152,0.0937202366863905,0.29919076904362635,0.15042705405796555,0.4235407499895651,0.04816849838920293
Shoe,58,0.2576103011240014,0.17422743483926004,0.21098719210336803,0.17424223910970946,0.2110089028068598,4.014965389490105,2.2221016374116545,0.14164375255576367,0.11778153846153847,0.31336218587704195,0.0700641331217289,0.26373329033349885,0.03282098604793736
Software (Entertainment),66,0.2730766475660758,0.11789769450792087,0.13365535241646587,0.11789925405993494,0.13365735671642398,10.454556714482413,3.31756068130221,0.10759826348255594,0.1138855357142857,0.4082395077604536,0.05002247005942553,0.07034427686827374,0.018735986146325313
Software (Internet),42,0.4107763487996185,0.15343776534643472,0.1812480631258319,0.15058995285504553,0.17728769910505532,3.1598666044303965,7.657880616927957,0.09555523667451672,0.10759666666666666,0.37147731667538714,0.02760343305770261,0.3168673561352016,0.05024633328500906
Software (System & Application),521,0.14531387938881588,0.04089111252568539,0.04263448400876222,0.04093128658135267,0.042678158518435136,1.1893801284223193,6.696221028123307,0.08432282783418524,0.10819887728459529,0.38892970241383346,0.007085253536917224,0.09226445681574758,0.028927203829046642
Steel,536,0.3578221006072889,0.3189382357535154,0.4682956120820896,0.31899310674399295,0.4684139175432336,4.026981561570202,2.5907678228721167,0.1363875864544873,0.07164831550802138,0.3208591156394216,0.11606960585026836,0.46865519816160295,0.04983825469708734
Telecom (Wireless),63,0.38658263155733114,0.2838304181038487,0.3963173322055525,0.2844261142660133,0.3974797291187735,4.107225756368747,1.7857790021879445,0.19046385160172005,0.14117555555555553,0.25038701177270106,0.16849362695428616,0.4481834895564508,0.08471648884083649
Telecom. Equipment,299,0.2691537691706618,0.11676974789203219,0.1322075954863897,0.11627586645400925,0.13157484563360974,3.4932429758527133,3.5661516350005185,0.07871709685875462,0.08667793577981647,0.3466045199348861,0.033752311399300815,0.1460367203580279,0.03141264812332072
Telecom. Services,140,0.37389743922549273,0.3030466651920805,0.434816292651215,0.3034003722027417,0.4355448382338854,3.4984759468788376,2.1130349274702818,0.14132667574749358,0.11470411764705885,0.26326849022810117,0.15232673986921075,0.4569738141020532,0.060528745359123025
Tobacco,31,0.04978975481344893,0.013063788713237089,0.013236710299852694,0.013071992600855281,0.01324513287985813,58.53250632169165,0.19356349244368945,0.22089551575229194,0.11596125000000003,0.25062970194532397,0.06989988440706059,0.24660715672213748,0.04030806235859996
Transportation,296,0.4711519669479469,0.38272648074969273,0.6200273765421247,0.3820181877807972,0.6181706002138659,2.207808621310448,5.125364726951218,0.15192108516968927,0.08183810426540285,0.29033156450863157,0.0798076490247974,0.20651498039719604,0.03237391041091725
Transportation (Railroads),15,0.27203850005212105,0.23625355431709785,0.309335062248116,0.23627295189956476,0.3093683174993343,4.625043385940915,3.863835553741406,0.24221198488969312,0.11181200000000001,0.24330392331949519,0.08009135374389975,0.5225136980011632,0.036866355153868775
Trucking,55,0.6693927229302707,0.5586759592996637,1.2659087377454037,0.5586899443777639,1.265980544200438,1.2986549090984902,6.20033932617539,0.13966132296066688,0.08155125,0.38434835647702925,0.11820072810776548,0.5025195393657096,0.02466064912534647
Utility (General),14,0.4431465395224137,0.2509053675646606,0.3349448209887131,0.2509055121946365,0.3349450787306141,2.997405464042402,4.125279952947519,0.14484214827745148,0.07737571428571428,0.22898566289089733,0.06475340581311545,0.6146486747919111,0.031491263415794404
Utility (Water),71,0.5134465443967701,0.509962300116546,1.0406593211865753,0.5099768805045085,1.040720039963748,3.06835461206944,5.899212807648339,0.16148337600125892,0.1250685964912281,0.21512939899485226,0.09793709251806708,0.1977700648801553,0.031156354251113683
Total Market,25637,0.4820158126033958,0.3920154450648235,0.644778624527099,0.3921857145090565,0.6452393829346745,4.188888366357727,6.768604206895783,0.13020907935475973,0.0993207693580409,0.31499736561469277,0.06240614412398637,0.10709559833975206,0.015102330747109228
Total Market (without financials),23058,0.3903079414856021,0.2750272516291461,0.37936219291991674,0.27523650110565784,0.37976043430104156,4.20952791494953,3.370562405520988,0.12858413823256434,0.09565653102731693,0.3170667391633968,0.08339356887602649,0.2882903428238642,0.040493119222171525
