Industry_Name,Number_of_Firms,Capital_Expenditures_US_millions_,Depreciation_Amort_US_millions_,Cap_Ex_Deprecn,Acquisitions_US_millions_,Net_R_D_US_millions_,Net_Cap_Ex_Sales,Net_Cap_Ex_EBIT_1_t_,Sales_Invested_Capital_LTM_
Investments & Asset Management,481,844.5729999999995,1103.1000000000004,0.7656359350920128,145.54600000000002,5.140599999998358,-0.004320904847970042,-0.039209658874020926,0.06656092519562207
Machinery,911,15728.30200000001,6395.045999999995,2.4594509562558304,1248.9449999999997,418.12679999999455,0.04829989480508575,0.7880157780119423,1.15548460582066
Metals & Mining,331,32184.966999999997,16296.594000000003,1.9749505326082242,1541.4409999999998,382.6794000000082,0.0331926828940053,0.6147619937669774,1.5147902145706622
Office Equipment & Services,71,401.425,193.03200000000004,2.0795774793816566,175.813,-12.296600000000126,0.033770044611834533,0.8201913186098172,2.0763515080118817
Oil/Gas (Integrated),16,127833.49700000002,88956.214,1.4370384175747408,119.79299999999998,526.3872000000556,0.024467174447042286,0.22080857443751026,1.7333198185591447
Oil/Gas (Production and Exploration),103,34860.730999999985,16922.866999999995,2.059977839452381,1279.688,97.92359999999462,0.1580338659176658,0.6293442680693042,0.6840570118336969
Oil/Gas Distribution,111,9665.145,4955.222000000002,1.9504968697668839,1505.4370000000001,111.003999999999,0.04388280034845071,0.5633920753227657,1.3717252899006924
Oilfield Svcs/Equip.,225,44288.312000000005,16291.383999999996,2.7185113308973636,2774.596,67.79100000000471,0.04040473568065502,0.9170438069269716,1.7934283491921155
Packaging & Container,320,4207.954999999998,2332.529000000001,1.804031161027364,120.55500000000002,-17.664600000000064,0.03556138108092682,0.8419945445070965,1.099291404453653
Paper/Forest Products,188,12231.995000000004,5553.076000000002,2.2027422279111613,1148.4349999999997,-58.63620000000083,0.08283879332858722,1.4653852089824513,0.7473461205121896
Power,321,125798.13399999999,52371.466,2.402035757410342,5559.793000000003,79.51400000001013,0.09811645995879228,1.2097111781625411,0.6115578668059348
Precious Metals,62,12306.72,4491.227000000002,2.7401687779308403,1768.7740000000001,36.98960000000443,0.08033368995051925,0.9734328782613753,1.4127794057745156
Publishing & Newspapers,170,1121.461,777.5579999999999,1.4422859773804657,241.99900000000002,-27.975399999999354,0.019637374572646155,0.25209600413799865,1.1482023259964298
Real Estate (Development),773,20812.326000000005,9349.665999999987,2.2259967361400967,2253.6920000000005,-178.21639999998297,0.015803815929600146,0.6247854315214787,0.47902166432881765
Real Estate (General/Diversified),218,7315.253,4153.901000000001,1.7610561734620056,2479.731,83.94220000000132,0.05636031751402498,0.436998795722836,0.1852676654110607
Real Estate (Operations & Services),374,2965.262999999998,2097.5179999999987,1.4137008597780805,1239.189,-8.475000000002183,0.023862962489396476,0.10778192921460074,0.20514127822622621
Recreation,143,1721.795,888.4939999999999,1.937880278313641,60.936999999999976,-13.403799999999592,0.03583851275621276,0.4704689629819562,0.9603693336240131
Restaurant/Dining,158,4035.336000000001,4108.900999999999,0.982096185817084,100.455,-40.57100000000082,-0.00014926708779746607,-0.003611861260491967,1.4337138624999908
